lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_c,s_c,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0673826
# Diagonal elements of inverse mass matrix:
# 0.151116, 0.131662, 0.0192827, 0.0992998, 0.0874991, 0.0805938, 0.145906, 0.0940133, 0.115015, 0.0969005, 0.0667469, 0.0704706, 0.105999, 0.101436, 0.0776744, 0.0806258, 0.0723975, 0.0697971, 0.0804729, 0.0946399, 0.0772536, 0.0838597, 0.0739712, 0.0672451, 0.0657288, 0.0829432, 0.118018, 0.0862225, 0.100077, 0.137086, 0.105778, 0.0665766, 0.0783841, 0.0694422, 0.0760596
-3886.31,1,0.0673826,5,31,0,3899.7,-0.454283,0.58436,1.35224,1.51022,-0.624469,1.05441,-1.50008,-0.869684,1.18244,-1.01664,0.288624,0.473327,1.04763,-0.955707,0.86005,-0.634857,0.106908,0.295439,-0.533856,-0.787779,-0.289895,-0.785041,0.286922,-0.0340315,-0.242035,-0.389528,-1.18607,-0.49892,-0.868914,1.9457,1.2392,0.25209,0.798815,0.227728,-0.375817,2.62653,-0.260071,2.01018,-1.44411,-0.59166,2.1833,-0.790386,0.97465,1.22441,2.00101,-0.707984,1.74735,-0.274118,0.728925,0.983864,-0.137541,-0.480906,0.192353,-0.477203,0.972348,0.538342,0.257072,0.0576258,-1.0195,-0.0902986,-0.590619,3.21541,2.26005,0.925246,1.66455,0.892303,0.0761652,2.17225,-0.714354,1.55589,-1.89839,-1.04594,1.72902,-1.24467,0.520367,0.770129,1.54673,-1.16227,1.29307,-0.728401,0.274642,0.529581,-0.591824,-0.935189,-0.261929,-0.931486,0.518065,0.0840587,-0.197211,-0.396657,-1.47378,-0.544581,-1.0449,2.76113,1.80577,0.470963,1.21027,0.438021,-0.378118,0.10227,0.671363,0.174237,0.869709,0.739995,0.150713,0.776376,0.372766,0.316451,0.17556,0.761744,0.215333,0.674454,0.431768,0.370615,0.643784,0.718127,0.565111,0.717377,0.373305,0.478998,0.549144,0.597884,0.813631,0.632878,0.739795,0.0594614,0.14115,0.384388,0.229654,0.392213,0.593419
-3894.38,0.991827,0.0673826,6,63,0,3906.09,0.473562,-0.183134,1.03642,1.42805,-0.78457,1.15398,-2.0163,-0.809465,1.73483,-1.56716,-0.57442,0.638875,1.53192,-1.20752,1.09638,-0.646627,-0.0366423,0.323948,-0.926431,-0.971055,-0.215276,-0.533113,0.571985,-0.143674,-0.402314,-0.928385,-1.75524,-0.852179,-1.04871,2.29997,1.46902,0.11259,1.08543,0.631448,-0.217937,1.29693,-0.99628,1.01288,-2.27287,-1.02208,1.61489,-1.80737,-0.778475,0.479011,1.40458,-1.43463,0.953179,-0.853313,-0.22111,0.152613,-1.14331,-1.18956,-0.40625,-0.735663,0.409685,-0.33204,-0.600101,-1.14533,-2.0023,-1.06635,-1.27004,2.20061,1.33939,-0.0664432,0.941827,0.471313,-0.409008,1.7705,-0.522718,1.48644,-1.79931,-0.54852,2.08845,-1.33381,-0.304913,0.952573,1.87814,-0.96107,1.42674,-0.379751,0.252452,0.626175,-0.669746,-0.715995,0.0673119,-0.262101,0.883247,0.141522,-0.126539,-0.671771,-1.52874,-0.592789,-0.796475,2.67417,1.81295,0.407119,1.41539,0.944875,0.064554,0.145481,0.627783,0.184457,0.858064,0.633792,0.110225,0.79147,0.575643,0.278368,0.132602,0.723336,0.193607,0.593813,0.43722,0.348378,0.661446,0.671724,0.483178,0.565153,0.292505,0.464679,0.531593,0.6619,0.821821,0.644005,0.68922,0.064515,0.140282,0.399603,0.195385,0.279917,0.483867
-3894.14,0.97221,0.0673826,5,63,0,3910.52,0.437841,-0.169305,1.05712,1.15333,-1.00203,1.45707,-2.05513,-0.913341,1.76989,-1.37244,0.0741807,0.257348,1.57503,-1.12708,0.817673,-0.606686,-0.0792266,0.460292,-0.86449,-0.846631,-0.0745024,-0.901899,0.23988,-0.240189,-0.486171,-0.863077,-2.01491,-0.537072,-1.3051,2.11307,1.63825,0.121738,1.13496,0.668918,-0.0792264,1.0499,-1.22858,1.371,-2.34183,-1.13482,1.70169,-1.62015,-0.0908872,0.102743,1.4957,-1.36077,0.695076,-0.810647,-0.253058,0.317281,-1.08318,-1.0643,-0.248064,-1.12272,0.0842774,-0.423215,-0.683248,-1.08168,-2.29932,-0.737056,-1.54896,2.06447,1.56253,-0.0406129,1.03048,0.537823,-0.253057,1.48774,-0.790737,1.80884,-1.90399,-0.696979,2.13953,-1.18231,0.346953,0.540584,1.93354,-0.92293,1.13292,-0.372807,0.184783,0.755121,-0.645337,-0.626458,0.189777,-0.684883,0.522118,0.014626,-0.245407,-0.643844,-1.86148,-0.299216,-1.11111,2.50231,2.00037,0.397228,1.46832,0.975664,0.184783,0.184261,0.68799,0.140779,0.870343,0.667518,0.105314,0.765363,0.414121,0.368052,0.126359,0.715639,0.243623,0.592137,0.453935,0.319706,0.655959,0.651686,0.452698,0.664828,0.372357,0.496344,0.561046,0.655622,0.865469,0.574251,0.752337,0.0756963,0.119164,0.401979,0.187198,0.273753,0.453935
-3897.78,0.814895,0.0673826,6,95,0,3914.47,0.581558,-0.0859343,1.03705,1.72648,-0.915492,0.440531,-2.2207,-1.65916,1.52952,-1.56047,-0.246828,0.522637,1.30282,-1.68578,0.77243,-1.16478,-0.208102,-0.0746159,-0.869301,-1.6802,-0.52066,-1.00636,0.458966,-0.0545934,-0.154281,-1.0366,-1.44268,-1.02083,-1.35714,1.67423,1.33123,0.0718413,0.817988,-0.125008,-0.751422,1.70451,-1.03535,0.370918,-2.38891,-1.80657,1.50026,-1.70422,-0.341907,0.456066,1.26515,-1.83417,0.715115,-1.29387,-0.301747,-0.163315,-0.987443,-1.82839,-0.625884,-1.12958,0.390037,-0.14255,-0.245931,-1.16094,-1.58206,-1.14459,-1.49336,1.65033,1.29462,-0.0114312,0.76236,-0.215574,-0.865197,2.28607,-0.453787,0.952476,-1.80735,-1.22501,2.08182,-1.12266,0.239651,1.03762,1.84671,-1.25261,1.29667,-0.712308,0.279811,0.418243,-0.405886,-1.24683,-0.0443265,-0.548019,0.971595,0.439007,0.335627,-0.57938,-1.0005,-0.563033,-0.911804,2.23188,1.87618,0.570127,1.34392,0.365984,-0.283639,0.0922832,0.611539,0.278387,0.859041,0.772944,0.110877,0.754482,0.440372,0.261609,0.13626,0.777752,0.214726,0.670911,0.4305,0.396937,0.600101,0.776751,0.51108,0.633676,0.274563,0.391978,0.416872,0.640925,0.731158,0.637154,0.713369,0.0969236,0.132829,0.361208,0.206867,0.409512,0.570438
-3903.74,0.975202,0.0673826,5,63,0,3920.38,0.714771,-0.363114,0.92688,1.26833,-1.62516,1.36315,-2.4665,-0.964972,1.51038,-1.77234,0.0907317,0.134088,1.50855,-1.36825,1.14916,-1.02294,-0.00888604,0.0767561,-1.20367,-1.18392,-0.336802,-0.990493,0.0856576,-0.38161,-0.439964,-1.08382,-1.95265,-0.640257,-1.61336,2.35314,1.42405,0.349074,1.20113,0.354774,-0.878798,0.812472,-1.86944,0.90036,-2.64927,-1.25753,1.03682,-2.00587,-0.279017,-0.238831,1.03513,-1.63132,0.702016,-1.31126,-0.371351,-0.291971,-1.47877,-1.46047,-0.675289,-1.28118,-0.28372,-0.716821,-0.770909,-1.36769,-2.17299,-0.956556,-1.85851,1.81796,0.956809,-0.0395646,0.750187,-0.0342816,-1.17765,1.52724,-1.15467,1.61513,-1.9345,-0.542758,1.7516,-1.2911,0.435754,0.475939,1.74991,-0.916545,1.41679,-0.596487,0.34342,0.4228,-0.764,-0.745699,0.0394815,-0.566412,0.431051,-0.00205072,-0.0561382,-0.652918,-1.45821,-0.241786,-1.14374,2.53273,1.67158,0.675206,1.46496,0.680489,-0.462884,0.178397,0.760363,0.165878,0.873746,0.632454,0.147846,0.784332,0.392753,0.383211,0.148059,0.714338,0.195166,0.644852,0.414979,0.395847,0.682222,0.678241,0.490131,0.637935,0.393876,0.500513,0.514031,0.657668,0.811259,0.560154,0.758366,0.0735951,0.158214,0.337332,0.18771,0.336152,0.613698
-3902.77,0.893194,0.0673826,6,63,0,3923.86,0.219374,0.153555,1.01378,0.984561,-0.89974,1.26748,-2.20173,-1.32145,1.7257,-1.91569,-0.280092,-0.0447992,1.7748,-1.51612,1.30711,-1.05468,-0.149366,0.344908,-1.3535,-1.22854,-0.0342261,-0.974664,0.416625,-0.555365,-0.638215,-1.02593,-1.53075,-0.598374,-1.51312,2.03916,1.64936,-0.104287,1.19689,0.587994,-0.489763,1.15168,-0.758582,1.4385,-2.07851,-1.1861,1.90303,-1.78852,-0.130396,0.108139,1.95281,-1.38345,1.47868,-0.915652,0.0021316,0.503215,-1.2186,-1.09192,0.118857,-0.834538,0.575921,-0.409462,-0.493453,-0.886514,-1.39829,-0.453063,-1.38041,2.22081,1.82564,0.0478311,1.36694,0.74965,-0.342956,1.37106,-0.539207,1.65787,-1.85913,-0.966724,2.12241,-1.56915,0.0889782,0.327513,2.17218,-1.16408,1.69805,-0.696278,0.221506,0.722589,-0.999223,-0.872542,0.338232,-0.615163,0.795295,-0.190087,-0.274079,-0.66714,-1.17891,-0.233689,-1.16104,2.44019,2.04502,0.267206,1.58631,0.969025,-0.123582,0.202449,0.631628,0.160048,0.865196,0.724466,0.106938,0.827662,0.47777,0.418846,0.102277,0.762073,0.15472,0.667362,0.444849,0.326823,0.730906,0.705274,0.416239,0.649118,0.311033,0.547379,0.568094,0.660862,0.764752,0.558158,0.761521,0.080159,0.114557,0.433593,0.169903,0.275075,0.530856
-3902.72,0.994881,0.0673826,5,63,0,3913.16,0.287896,0.1149,0.975522,1.13812,-0.88527,1.19469,-2.20442,-1.3466,1.84,-1.92555,-0.323644,-0.0275119,1.87808,-1.63289,1.32541,-1.14282,-0.0806479,0.354405,-1.33625,-1.16885,-0.0584583,-0.934187,0.403012,-0.603706,-0.597402,-1.02318,-1.47473,-0.628303,-1.53386,1.96797,1.62983,-0.139455,1.1885,0.558211,-0.612312,1.22516,-0.748701,1.28034,-2.03556,-1.19873,1.90986,-1.76351,-0.200822,0.0880611,1.94701,-1.47802,1.40787,-0.999948,0.0362259,0.460629,-1.18864,-1.02534,0.0578722,-0.79642,0.508046,-0.474029,-0.467879,-0.883233,-1.32374,-0.498023,-1.38141,2.0347,1.70483,-0.0211421,1.27431,0.659447,-0.482424,1.51306,-0.460805,1.56824,-1.74766,-0.910839,2.19775,-1.47562,0.0870736,0.375957,2.2349,-1.19012,1.69577,-0.712053,0.324121,0.748525,-0.900746,-0.737444,0.345768,-0.508524,0.795942,-0.186133,-0.179983,-0.595337,-1.03584,-0.210128,-1.09352,2.32259,1.99273,0.266753,1.5622,0.947342,-0.194528,0.180486,0.613205,0.172468,0.851658,0.713172,0.0999523,0.81391,0.478245,0.407102,0.0966596,0.766763,0.155019,0.670855,0.419672,0.321143,0.711103,0.676437,0.414409,0.62446,0.310894,0.546399,0.544875,0.644589,0.738047,0.552339,0.749044,0.0892689,0.119969,0.433704,0.17333,0.27942,0.548479
-3892.7,0.999938,0.0673826,5,31,0,3909.46,0.23369,0.151971,1.06423,1.69811,-1.24531,0.701043,-2.35402,-1.27438,1.57606,-1.548,-0.251056,0.590508,1.04449,-1.59088,0.754729,-0.859237,-0.217891,0.295715,-0.700874,-1.36014,-0.493315,-0.841857,0.334201,0.184178,-0.175077,-0.897761,-2.12183,-0.903256,-1.40374,2.14824,1.34917,0.0286629,0.77,0.170949,-0.440357,1.95915,-1.17332,0.898042,-2.35324,-1.20426,1.82926,-1.49546,-0.11521,0.780407,1.26355,-1.54109,0.955176,-0.762454,-0.0799145,0.46668,-0.59392,-1.29553,-0.373029,-0.743958,0.507637,0.347979,-0.0343515,-0.803453,-2.10614,-0.809301,-1.34193,2.43819,1.5878,0.182475,0.971428,0.3339,-0.31667,2.19284,-0.939635,1.13173,-2.11956,-0.970575,2.06295,-1.26177,0.118479,1.0141,1.49724,-1.3074,1.18887,-0.528764,0.153775,0.70037,-0.36023,-1.06184,-0.139339,-0.510268,0.741327,0.581669,0.199338,-0.569763,-1.87245,-0.575612,-1.10824,2.67188,1.82149,0.416165,1.20512,0.56759,-0.0829801,0.100395,0.719026,0.243842,0.892789,0.725234,0.11275,0.779331,0.470415,0.266179,0.182837,0.787078,0.233462,0.629195,0.461632,0.33173,0.589096,0.743042,0.534779,0.624869,0.322714,0.358549,0.45033,0.638708,0.866742,0.640057,0.751802,0.0646529,0.139255,0.397435,0.230566,0.361793,0.520733
-3884.12,0.999817,0.0673826,5,63,0,3903.65,-0.075828,0.325388,1.21435,1.40294,-0.684805,1.00812,-1.84454,-1.0435,1.43176,-0.954141,0.0688805,0.301085,1.33515,-1.24856,0.84493,-0.602524,0.109184,0.220296,-0.79164,-1.01178,0.0014138,-0.888962,0.362767,-0.364896,-0.336796,-0.852231,-1.28466,-0.504773,-1.05568,1.81354,1.68085,-0.0481945,0.865753,0.414687,-0.401278,2.02904,-0.506204,1.54959,-1.91453,-0.94179,2.06405,-0.833272,0.409033,0.69101,1.94672,-1.1908,1.35143,-0.406286,0.457976,0.592904,-0.635939,-0.903264,0.327105,-0.754121,0.765914,-0.117723,-0.0835995,-0.709518,-1.23464,-0.287582,-0.956579,2.52766,2.36653,0.266863,1.37671,0.828963,-0.161903,1.95321,-0.582032,1.47376,-1.99035,-1.01762,1.98822,-0.9091,0.333205,0.615182,1.87089,-1.26663,1.2756,-0.482114,0.382148,0.517076,-0.711767,-0.979092,0.251277,-0.829949,0.690087,-0.193551,-0.159428,-0.785346,-1.31047,-0.36341,-1.03241,2.45184,2.2907,0.191036,1.30089,0.753135,-0.237731,0.124203,0.641535,0.186371,0.879781,0.734508,0.120445,0.712816,0.417461,0.350878,0.133438,0.780165,0.2183,0.618247,0.405609,0.373536,0.670791,0.726928,0.437509,0.696344,0.334014,0.548237,0.539773,0.686831,0.787591,0.589866,0.737382,0.0793044,0.0918962,0.452386,0.214016,0.320139,0.559154
-3887.78,0.800199,0.0673826,5,31,0,3906.23,-0.230606,0.476397,1.1865,1.39891,-0.736825,0.813126,-1.83824,-0.947908,1.70818,-1.39787,-0.0543846,0.525993,1.15535,-1.09823,0.940166,-0.651687,-0.446126,0.231725,-0.522294,-1.0745,-0.189014,-0.408423,0.362768,0.0236169,0.0438358,-0.485683,-1.54588,-0.606174,-1.04655,1.82434,1.55446,0.34163,1.05022,0.460637,-0.0377956,2.1362,-0.397845,1.44117,-1.70468,-0.648294,2.50315,-1.18217,0.41187,1.10049,1.84722,-0.826655,1.5919,-0.296828,-0.0529314,0.751339,-0.143304,-0.798499,0.252132,-0.00819608,0.906821,0.504419,0.528408,-0.0998657,-1.35779,-0.242827,-0.765332,2.64098,2.32077,0.881741,1.72248,1.02294,0.431553,1.9056,-0.628451,1.21057,-1.93528,-0.8789,2.27254,-1.41278,0.181264,0.869881,1.61661,-1.05726,1.3613,-0.527434,-0.283537,0.520733,-0.37391,-1.02911,0.0215258,-0.238802,0.676215,0.273813,0.297802,-0.330472,-1.58839,-0.473433,-0.995938,2.41037,2.09016,0.651135,1.49188,0.792337,0.200947,0.129476,0.652138,0.229601,0.873833,0.706594,0.0934225,0.804204,0.454808,0.295279,0.165673,0.742167,0.20403,0.628884,0.570413,0.372681,0.592403,0.736742,0.494619,0.559418,0.337107,0.431971,0.426095,0.581874,0.83039,0.616196,0.730259,0.0823853,0.110057,0.342734,0.18364,0.311667,0.449932
-3888.35,0.958223,0.0673826,5,31,0,3902.53,-0.101516,0.297403,1.23553,1.45806,-0.456206,0.849901,-1.67879,-0.707663,1.59251,-0.889097,-0.00848717,0.386614,1.19574,-1.11923,0.914336,-0.609978,-0.0295095,0.446338,-0.314069,-0.906575,-0.0262594,-0.586034,0.511397,-0.192326,-0.0812896,-0.68948,-1.12713,-0.729442,-1.21692,2.16451,1.73644,0.0896627,1.08639,0.255789,-0.0224926,2.09887,-0.266252,1.34748,-1.77679,-0.576934,2.26499,-0.8011,0.286917,0.775075,1.77477,-1.08544,1.42709,-0.456241,0.260943,0.848866,-0.0906383,-0.822695,0.264959,-0.426658,0.929247,0.0597792,0.196967,-0.554468,-1.0952,-0.603843,-1.20614,2.97172,2.44282,0.408184,1.63966,0.613437,0.269613,1.99735,-0.367768,1.24596,-1.8783,-0.67845,2.16347,-0.902616,0.185401,0.673559,1.67325,-1.18695,1.32557,-0.557757,0.159427,0.74735,-0.192154,-0.924211,0.163443,-0.528174,0.827732,-0.0417368,0.0954515,-0.655984,-1.19671,-0.705359,-1.30765,2.8702,2.34131,0.306668,1.53815,0.511922,0.168097,0.119481,0.59092,0.2234,0.867416,0.663393,0.103079,0.711487,0.453782,0.3377,0.157991,0.766196,0.209893,0.635933,0.460227,0.321399,0.547891,0.715899,0.45923,0.629057,0.304125,0.510433,0.476155,0.658358,0.767939,0.669375,0.78712,0.0536464,0.0877593,0.423928,0.176805,0.374743,0.458074
-3891.56,0.77714,0.0673826,5,31,0,3906.64,0.131542,-0.0357208,1.51191,1.49221,-0.642802,0.888256,-1.28095,-0.85455,1.36356,-1.07065,0.179727,0.617625,1.34726,-0.702433,1.02372,-0.297717,0.241111,0.166629,-0.628467,-0.544976,0.0100247,-0.438371,0.415901,0.294644,-0.0595019,-0.323685,-1.13295,-0.0718574,-0.504899,1.31444,1.08083,0.399318,0.837925,0.618994,-0.215436,2.22036,-1.00758,1.30724,-1.9724,-1.32772,2.02586,-1.65444,0.236009,0.89807,2.00121,-1.09773,1.51205,-0.485841,0.328816,0.216207,-0.985905,-0.859674,-0.0205645,-0.698497,0.593082,0.409754,-0.125682,-0.525103,-1.74864,-0.144363,-0.799081,1.95158,1.59839,0.56801,1.23114,0.90014,-0.361441,2.3519,-0.876036,1.43878,-1.84086,-1.19618,2.1574,-1.5229,0.367551,1.02961,2.13275,-0.966193,1.6436,-0.3543,0.460358,0.347749,-0.854363,-0.728132,0.110977,-0.566955,0.724624,0.541296,0.00585953,-0.393561,-1.61709,-0.0128208,-0.667539,2.08313,1.72993,0.699552,1.36268,1.03168,-0.229899,0.0869149,0.706,0.191734,0.86305,0.767844,0.103642,0.820965,0.409133,0.263159,0.105954,0.72436,0.161976,0.58766,0.386901,0.413928,0.701482,0.674395,0.472284,0.63806,0.326376,0.367886,0.498535,0.59714,0.834394,0.503205,0.660952,0.110748,0.150596,0.331912,0.203804,0.262758,0.557223
-3891.21,0.823335,0.0673826,5,31,0,3916.72,0.334251,-0.1856,1.45291,0.962744,-0.437895,0.852358,-1.51279,-0.556706,1.87168,-0.853658,0.0282269,0.495994,1.12806,-1.02772,0.754068,-0.44291,0.0424993,0.327796,-0.243879,-0.753014,0.0209399,-0.489148,0.49362,-0.0245682,-0.0344726,-0.50793,-0.981111,-0.568112,-1.04575,2.10387,1.70158,0.343891,1.13506,0.240331,-0.0143539,1.21318,-0.821823,1.0528,-2.38356,-0.994446,2.53379,-1.42589,-0.144589,0.535037,1.45338,-1.67879,0.909995,-0.829111,-0.123853,0.290659,-0.539936,-1.27966,-0.155177,-0.89629,0.531587,-0.221296,-0.235686,-0.923579,-1.61107,-1.01102,-1.70499,2.87114,2.28665,0.314044,1.46355,0.16358,-0.206455,1.54743,-0.487572,1.38705,-2.04931,-0.660195,2.86804,-1.09164,0.189662,0.869288,1.78763,-1.34454,1.24425,-0.49486,0.210398,0.62491,-0.205685,-0.945413,0.179074,-0.562039,0.865838,0.112955,0.0985648,-0.589328,-1.27682,-0.676768,-1.37074,3.20539,2.6209,0.648295,1.7978,0.497831,0.127796,0.175457,0.619534,0.199879,0.885878,0.659304,0.0537562,0.748691,0.452726,0.295403,0.143363,0.793235,0.223698,0.621251,0.447594,0.348666,0.551241,0.720192,0.455351,0.636924,0.296121,0.471791,0.475379,0.643211,0.781908,0.663017,0.797499,0.0389635,0.0678055,0.343374,0.142119,0.37805,0.468095
-3884.11,0.997666,0.0673826,5,31,0,3903.42,0.391295,-0.392945,1.30242,1.14404,-0.510785,0.969788,-1.67013,-0.601795,1.40801,-0.876503,0.104748,0.464883,1.40198,-0.953883,0.938132,-0.42083,0.00391711,0.528913,-0.461047,-0.934912,0.0443589,-0.578684,0.36936,-0.112129,-0.197928,-0.472407,-0.98829,-0.330282,-0.674253,2.04606,1.5769,0.290515,1.05455,0.358166,-0.157258,1.09708,-1.0582,0.870125,-2.56815,-1.17673,1.44087,-1.53452,-0.256519,0.212527,1.43303,-1.6353,0.828896,-0.941042,-0.387843,0.295921,-0.993421,-1.61059,-0.335171,-1.14663,0.0881165,-0.538984,-0.65073,-1.00822,-1.68011,-0.82311,-1.27111,2.27188,1.66084,-0.0145733,0.980514,0.073537,-0.597761,1.48837,-0.666906,1.26142,-2.17685,-0.785439,1.83216,-1.14322,0.134776,0.603822,1.82432,-1.24401,1.22019,-0.549747,0.00345148,0.687216,-0.602126,-1.2193,0.0561236,-0.755339,0.479411,-0.147689,-0.259435,-0.616922,-1.28882,-0.431815,-0.87981,2.66318,2.05214,0.376722,1.37181,0.464832,-0.206466,0.184167,0.66081,0.22073,0.898152,0.686851,0.137981,0.758271,0.466357,0.35347,0.138916,0.77626,0.227903,0.634077,0.499137,0.334653,0.646143,0.77194,0.485973,0.680341,0.382391,0.536855,0.564497,0.649518,0.783947,0.606307,0.706783,0.0651815,0.113837,0.406918,0.202328,0.38584,0.551434
-3881.05,0.999898,0.0673826,5,31,0,3898.3,0.48193,-0.439105,1.35109,1.2552,-0.570427,0.845997,-1.54061,-0.605351,1.5083,-0.810095,0.177348,0.384528,1.2648,-0.949519,0.722744,-0.470153,-0.000110663,0.297625,-0.380417,-0.886163,0.0556015,-0.683514,0.551184,-0.0663283,0.0948728,-0.562723,-1.09435,-0.459965,-0.855936,1.66426,1.57356,0.339105,1.02955,0.257447,0.00584436,1.25678,-1.20981,0.703916,-2.52062,-1.25699,1.59875,-1.53362,-0.199491,0.080429,1.26976,-1.72199,0.537391,-1.07433,-0.439255,-0.036986,-0.953084,-1.63639,-0.363982,-1.3626,0.305596,-0.528721,-0.310923,-1.1994,-1.91767,-1.06056,-1.59556,1.80947,1.68692,0.0190579,0.951915,-0.0912704,-0.431209,1.73871,-0.727876,1.18585,-2.03869,-0.775062,2.08068,-1.05169,0.282438,0.562359,1.75169,-1.24007,1.01932,-0.592397,0.0426749,0.444944,-0.471155,-1.15447,0.117947,-0.880667,0.787525,-0.0467914,0.171006,-0.717468,-1.43574,-0.578631,-1.11363,2.2914,2.16885,0.500988,1.43384,0.390659,0.0507207,0.149477,0.674339,0.234003,0.8848,0.684615,0.110989,0.741099,0.429856,0.363002,0.147834,0.775575,0.26516,0.643915,0.489333,0.390564,0.615657,0.760326,0.470547,0.70696,0.3127,0.511696,0.457352,0.672049,0.807794,0.640752,0.752805,0.091838,0.102583,0.377309,0.1925,0.403559,0.487323
-3889.03,0.997218,0.0673826,5,31,0,3897.38,0.65781,-0.524771,1.29487,1.15096,-0.71652,0.918138,-1.74906,-0.744226,1.27746,-1.11714,0.326516,0.455294,1.42688,-1.10513,0.917197,-0.369635,-0.0489368,0.183883,-0.168958,-0.920278,0.036787,-0.572318,0.817769,0.044839,0.0255481,-0.750407,-1.23523,-0.339465,-0.929578,1.90729,1.55894,0.407119,0.99287,0.297998,-0.0102435,0.965576,-1.45257,0.664097,-2.78957,-1.48845,1.12937,-1.97132,-0.101975,0.0647752,1.32285,-1.95577,0.662879,-1.0034,-0.588137,-0.286667,-0.743549,-1.71641,-0.477136,-1.26585,0.534132,-0.46671,-0.491689,-1.49645,-2.12424,-0.964333,-1.72845,1.94492,1.49385,0.00239549,0.760865,-0.138903,-0.538035,1.62339,-0.79476,1.32191,-2.13176,-0.830635,1.78718,-1.31351,0.555835,0.722585,1.98067,-1.29796,1.32069,-0.345589,0.0696731,0.371143,-0.0857388,-1.0586,0.180674,-0.608036,1.19194,0.1911,0.166121,-0.838638,-1.46643,-0.306522,-1.07064,2.60273,2.15166,0.660206,1.41868,0.518908,0.119776,0.164738,0.688852,0.210501,0.893952,0.696489,0.143419,0.7881,0.364512,0.326824,0.121248,0.785491,0.210704,0.585547,0.482589,0.408265,0.521422,0.742423,0.454954,0.647493,0.232912,0.45237,0.458565,0.698178,0.812513,0.576036,0.744719,0.068963,0.104176,0.340693,0.194869,0.373108,0.470092
-3894.05,0.951988,0.0673826,5,31,0,3910.51,0.980149,-0.817893,1.15616,1.67564,-0.556943,0.939148,-1.58979,-1.04046,2.08677,-1.07475,-0.175858,0.547074,1.32774,-0.983046,1.03905,-0.657244,0.216042,0.519477,-0.996696,-0.724161,-0.0484808,-0.586359,0.252815,0.14983,-0.25939,-0.38097,-1.31735,-0.564546,-0.9814,2.04782,1.47305,0.152243,1.26636,0.796108,-0.294291,1.11943,-1.46181,0.267917,-2.65595,-2.02084,1.59475,-2.06048,-1.02121,-0.185385,0.717194,-1.95446,0.383423,-1.57777,-0.568113,-0.217292,-1.97024,-1.65514,-0.873945,-1.49582,-0.525598,-0.644665,-1.11779,-1.25836,-2.34097,-1.4706,-1.95255,1.54972,0.885193,-0.641875,0.646222,0.102539,-1.15814,2.09958,-0.481661,1.24807,-1.6758,-1.04069,2.5749,-1.08033,-0.0410643,0.794764,1.69734,-0.974306,1.36357,-0.597626,0.412036,0.762856,-0.990089,-0.674993,0.106204,-0.515671,0.454551,0.335484,-0.137641,-0.278208,-1.36082,-0.490452,-0.972404,2.52987,1.86534,0.338274,1.62637,1.08269,-0.177992,0.109138,0.61814,0.223035,0.842348,0.738983,0.0707713,0.746556,0.510265,0.311147,0.154813,0.725977,0.20366,0.645113,0.398424,0.318026,0.729105,0.66262,0.473474,0.626135,0.388279,0.416907,0.534356,0.569107,0.795893,0.620213,0.725598,0.0737908,0.134082,0.416229,0.164328,0.252998,0.544381
