# 0.146561, 0.150656, 0.14858, 0.13738, 0.0243231, 0.015681, 0.0344336, 0.0175254, 0.142216, 0.0338805, 0.360573, 0.393844, 0.330878, 0.43569, 0.394585, 0.35646, 0.451214, 0.430778, 0.373125, 0.363706, 0.294985, 0.336243, 0.345758, 0.343906, 0.516972, 0.371714, 0.343066, 0.375201, 0.401168, 0.464575, 0.29109, 0.402461, 0.312724, 0.398192, 0.288331, 0.362416, 0.514231, 0.427881, 0.399381, 0.400753, 0.379744, 0.260847, 0.0124186, 0.294853, 0.686477, 0.873968, 0.646641, 0.677032, 0.772129, 0.654725, 0.643748, 0.550088, 0.574149, 0.672329, 0.792281, 0.734608, 0.495726, 0.631887, 0.737474, 0.729775, 0.873707, 0.679914, 0.57955, 0.658532, 0.615605, 0.65182, 0.609998, 0.644444, 0.628595, 0.641656, 0.635245, 0.507177, 0.673393, 0.523249, 0.632157, 0.711554
154.018,1,0.0795675,6,63,0,-119.551,-0.281228,0.219368,-0.148517,0.126086,-0.384436,0.032147,-0.173904,-0.036198,-0.798657,0.588365,-1.40469,-0.998601,0.741792,-0.573118,-0.227978,1.27977,1.70608,0.0737118,1.06783,-1.6771,-0.0753734,-0.99909,2.47249,-0.578919,0.927685,1.53088,-0.153476,1.31383,0.13138,-0.484326,0.308153,-0.659658,-0.514063,0.398034,-0.122453,0.313436,0.0567239,0.951843,-0.177563,1.01959,-0.908441,0.230455,1.3437,0.190516,1.46889,-0.785801,-0.0373412,-0.267648,-0.662617,0.623295,0.335299,-1.09109,-1.46758,-0.437039,0.628199,-1.70715,-0.248314,-0.25386,0.00624667,0.235386,0.359115,-0.237892,-0.0446132,1.32293,0.311705,-0.200726,0.784698,-1.28546,-1.80263,0.563298,-0.0839847,1.84873,0.212332,-0.468427,0.83312,0.704715,-1.62512,-1.3862,-0.362213,-1.13586,-0.932792,-0.0456853,0.205139,-0.755288,-0.170383,-1.7854,-0.843004,-1.38649,0.656067,-1.13927,-0.25284,0.102057,-0.888957,-0.025644,-0.721358,-1.08362,-0.617351,-1.18678,-1.10111,-0.564468,-0.870705,-0.614243,-0.765283,-0.238626,-0.903129,-0.198765,-1.33315,-0.663066,5.07103,3.30022,3.80602,3.64263,3.37859,4.3165,4.08604,3.11375,2.89823,3.52695,4.32053,2.76892,3.65607,3.65221,3.83775,4.009,4.10462,3.66334,3.80075,4.93196,4.06772,3.68937,4.45129,3.00055,2.71901,4.26744,3.77234,5.4516,3.99143,3.50592,4.49255,4.38398,-0.790772,-0.881583,-0.232677,-0.64855,-0.898875,0.460574,0.175583,0.0939055,0.147103,-1.42093,-0.69945,-1.39791,-0.0735182,-2.04115,-1.7985,-0.954829,-1.41331,-0.645591,-1.46499,-1.90879,-1.4879,-2.29227,-1.0722,-1.49097,-1.28034,-0.878044,-1.40882,-0.991797,-1.70921,-0.618149,-1.95128,-0.873963,0.687997,0.70715,0.557908,0.656684,0.710718,0.38685,0.456217,0.476541,0.46329,0.805484,0.668066,0.801853,0.518371,0.88505,0.857966,0.722085,0.804288,0.656016,0.812295,0.870884,0.815763,0.908234,0.745015,0.816224,0.782508,0.706417,0.803579,0.729443,0.846733,0.649797,0.875586,0.70557
155.499,0.996222,0.0795675,5,63,0,-124.144,-0.611217,0.157775,1.02372,0.149877,-0.432852,0.0853056,-0.363674,0.0625423,-0.594416,0.574481,-0.395446,-1.55397,1.22146,0.212119,1.00074,1.60152,0.641013,0.261453,0.282076,-0.897997,-0.310658,-0.57697,1.63201,-0.563722,-0.26721,0.65646,0.459341,2.06511,-0.342676,-1.24001,-0.796711,-2.25832,-0.320916,0.18772,-0.0105679,0.175366,1.04069,0.0193919,-1.08418,0.762855,-1.34887,0.292788,1.08742,0.196995,-0.436922,0.502063,-0.544428,1.17327,-1.21419,0.908782,1.36009,-1.3032,-0.809181,-0.382435,-0.743344,0.899112,0.336908,-0.370349,-0.171243,-0.129688,1.66189,-0.576467,-1.00447,-0.535003,-0.502194,-2.38077,1.44146,-2.90231,0.871988,1.11041,0.150131,0.004752,-0.758868,-1.97556,-0.258003,-0.511416,-0.821592,-1.48714,0.107291,-0.472558,-0.0195081,0.325627,-0.226167,-0.444217,-0.432369,-1.1103,-0.772884,-0.925874,0.343139,-0.918264,-0.747923,-0.217293,-0.330534,0.59195,-0.791277,-1.30678,-1.05211,-1.89178,-0.778777,-0.486575,-0.600487,-0.493672,0.0034374,-0.583276,-1.21725,-0.156171,-1.36931,-0.426215,2.72195,3.27502,2.66491,3.73799,2.3355,3.54821,3.87812,2.29491,2.52948,2.75132,2.5625,3.54146,3.17018,2.75788,2.8682,2.89178,4.11568,2.64814,2.43402,2.66986,2.68717,1.85599,3.94078,1.67477,3.52259,3.69198,3.05565,2.96938,2.55468,2.01021,2.8196,2.68229,-0.118621,-1.20455,0.0166791,-0.307667,-0.316002,0.708295,-0.643237,0.226355,-0.311359,-0.936383,-0.945931,-1.1752,0.082296,-1.37309,-2.09548,-0.678787,-0.192432,0.454553,-0.900068,-1.84312,-1.47167,-2.57587,-0.92958,-1.71312,-1.24508,-1.07736,-0.594606,-1.30477,-2.20491,-0.605134,-2.14535,-0.743734,0.529621,0.769333,0.49583,0.576316,0.57835,0.329976,0.655485,0.443652,0.577217,0.718368,0.720296,0.764084,0.479438,0.79788,0.890463,0.663468,0.54796,0.388279,0.710963,0.863317,0.813311,0.929292,0.71699,0.847241,0.776446,0.745993,0.644421,0.786636,0.90069,0.64683,0.895233,0.677812
168.923,0.816515,0.0795675,6,63,0,-125.238,-0.222964,0.0282867,0.117376,0.182339,-0.334834,-0.0480952,-0.228498,0.039411,-0.642423,0.684809,-0.621659,-0.716551,0.989039,0.205204,-0.357004,1.00068,0.754181,1.05723,1.08566,-1.19902,0.501386,-0.237307,1.23035,-0.630906,0.500977,0.786023,-0.515591,0.992007,0.0415951,0.157317,-0.547326,-1.19041,-0.609755,-0.878314,-0.701179,0.0919981,-0.40087,-0.0804533,-0.744617,1.05701,-0.929981,0.381564,1.27976,0.341083,0.923714,0.837852,-1.98529,0.531239,1.30465,0.00904928,0.222712,-0.544813,-0.124643,-0.941402,0.700309,0.464718,1.20731,0.626919,-0.59761,0.942064,0.529698,0.432691,-1.37858,0.0791879,1.52841,-0.591622,0.193386,0.088366,0.72504,0.314711,0.180334,-0.369963,-0.0413483,-0.830664,-0.530598,0.0501041,-1.06814,-1.13312,0.03488,-0.501897,-0.886902,0.0428514,-0.125952,0.0815758,0.101047,-1.46352,-0.299069,-0.804933,0.200134,-1.07447,-0.299349,-0.104147,-0.995504,0.0369131,-0.613938,-0.534691,-1.01724,-1.45763,-1.05999,-1.2439,-1.1226,-0.579421,-0.916942,-0.697518,-1.15234,0.0814287,-1.27928,-0.381124,4.92746,4.78525,1.82688,4.31008,5.61115,3.6069,3.87957,2.986,3.44611,2.60821,4.56594,4.21339,5.42791,4.45306,2.93271,4.9584,4.30782,4.16762,2.2469,3.69422,6.05615,2.9387,3.84096,3.70581,4.60462,4.00324,3.8239,3.1695,3.54542,2.70861,3.00051,3.65776,-0.71052,-0.986602,-0.221379,-0.21826,-1.07425,0.0386157,-0.292493,0.528216,0.00848894,-1.51516,-0.390929,-1.18397,-0.320672,-1.74534,-1.60797,-0.832992,-1.26053,-0.388401,-1.06995,-1.21579,-1.66082,-2.30583,-0.869365,-1.88542,-1.31394,-0.714686,-1.09919,-0.975257,-1.61804,0.023472,-1.58128,-0.328433,0.670516,0.728416,0.55512,0.554349,0.745405,0.490347,0.572606,0.370933,0.497878,0.819824,0.596506,0.765661,0.579488,0.851364,0.833129,0.696987,0.779117,0.595898,0.744587,0.771321,0.840348,0.909359,0.704613,0.868233,0.788172,0.671436,0.750108,0.726166,0.834524,0.494132,0.829385,0.581378
161.348,0.96837,0.0795675,6,63,0,-127.471,-0.932796,-0.0873805,0.290042,-0.48862,-0.253999,-0.00204043,-0.445185,-0.149382,0.413829,0.616289,0.180132,-1.91669,0.414941,0.481885,-0.8248,0.733145,0.706653,-0.632519,0.00801313,-1.56658,-1.26634,-1.07858,1.75222,-0.0636082,0.580672,0.334686,-0.900882,2.00749,-1.09757,0.200668,-0.102742,-0.587488,0.329989,-1.06882,0.0837701,-0.0474826,1.13539,0.78895,-0.813955,0.914715,-0.908646,1.06725,1.42097,0.484872,-0.966867,1.01372,0.561638,0.286128,-1.31243,0.188575,0.526728,-1.75678,-2.95812,-0.54015,0.865352,0.0939788,-2.22962,-1.06872,0.336338,0.524981,1.66558,-0.690422,-0.933756,-0.521721,-0.282165,-1.8927,-0.0146788,-1.42684,-0.285969,-1.03863,-0.206583,0.305281,-0.171609,-0.616007,0.151986,0.226155,0.524842,-0.767407,0.669552,0.710809,-0.0944866,0.865658,0.849331,0.024014,0.418767,-0.551635,-0.3666,-0.250891,1.4937,0.374628,0.77169,0.620092,-0.141375,1.65102,-0.262591,0.537498,0.35051,0.0517662,0.617197,-0.244875,0.465455,0.384566,1.11355,0.90005,-0.0878028,0.977557,-0.14616,1.07156,2.5913,6.76994,5.43734,4.75741,2.19154,4.53762,5.34608,1.76677,0.986746,3.18695,6.30002,4.33419,1.40479,2.46644,4.87465,5.34155,9.2865,2.963,2.63324,3.21555,3.61161,1.65409,4.11176,2.07328,3.60496,2.50268,3.74642,4.8018,3.8105,3.07186,4.45783,4.62106,0.0269575,-1.45987,-0.294009,0.0534717,-1.07466,0.12772,-0.149502,-0.440785,-0.420613,-1.35997,-1.27434,-1.30759,-0.00773217,-1.24064,-1.59921,-0.767302,-1.17692,0.222031,-1.44302,-1.35738,-1.24406,-1.69803,-0.808077,-2.3014,-1.24957,-1.10864,-1.13241,-1.41835,-2.19023,-0.994842,-2.1244,-0.637623,0.493261,0.811513,0.572977,0.486635,0.745483,0.468113,0.537306,0.608446,0.60363,0.795755,0.781484,0.787109,0.501933,0.775675,0.831908,0.682937,0.764394,0.444719,0.808922,0.795333,0.776269,0.845277,0.6917,0.908993,0.777226,0.751876,0.756283,0.80508,0.899368,0.730043,0.893252,0.654216
157.345,0.989523,0.0795675,6,63,0,-121.888,0.331737,-0.252453,-0.199096,0.024973,-0.34012,0.0539222,0.0778485,0.0368283,-1.11187,0.731712,0.816585,-0.420861,0.995767,0.916341,-0.0237313,1.63605,0.953912,0.318711,1.12569,-0.343696,-0.593083,-0.0874746,0.817001,-1.02712,-0.834218,0.711572,-0.91076,1.12352,-0.805201,-1.49371,-1.36972,-1.48933,-0.200183,-1.81796,-0.672715,-0.063541,0.0387645,-0.112878,-1.28646,-0.0753915,-0.792137,0.16964,1.0774,0.161698,1.31131,0.351542,-1.17627,0.886713,2.34264,0.555312,0.234524,-0.213287,0.55086,0.453314,0.750514,1.11446,1.81552,1.83329,-0.193894,0.57121,0.138519,1.05366,-0.680121,0.378377,0.774764,-0.0105719,0.109393,0.951589,0.871069,0.763293,1.05444,-0.357962,0.167537,-0.221411,-0.346897,0.0737688,-0.514366,-1.41982,-0.383256,-0.441373,-1.12924,0.085244,-0.413882,-0.878667,-0.288191,-1.36336,-1.54584,-1.17588,-0.514062,-1.86343,-1.72228,-0.591205,-1.77829,-0.289776,-1.70105,-2.20484,-2.11411,-2.20163,-1.25835,-2.44209,-1.60411,-1.15837,-1.08351,-1.19447,-2.05319,-1.16704,-1.69149,-0.987743,3.63073,3.10881,2.42831,3.38982,4.28962,3.21295,3.05054,2.83746,3.21064,3.16039,3.31598,3.51698,3.93914,3.95048,2.84637,3.22122,3.00355,3.48257,2.63115,3.12233,3.32901,2.93201,2.98944,3.42556,3.38125,3.32284,3.48301,2.77185,3.01768,2.83373,2.77681,2.97227,0.434264,-0.788398,-0.0581964,0.123776,-0.939735,0.769082,-0.306017,0.0576124,0.203154,-0.830442,-1.25934,-0.975532,-0.183286,-1.68508,-1.8818,-0.781705,-1.49764,0.138,-1.6144,-1.72693,-1.90805,-2.20342,-0.669943,-2.69897,-1.4037,-0.897788,-0.883474,-1.09143,-2.13467,-0.837546,-1.60668,-0.542653,0.393109,0.687487,0.514545,0.469095,0.719046,0.316678,0.575913,0.485601,0.449385,0.696448,0.778912,0.726221,0.545694,0.843576,0.867817,0.686048,0.817223,0.465555,0.834022,0.849019,0.8708,0.900557,0.66149,0.936966,0.80277,0.710495,0.707542,0.748651,0.894227,0.697948,0.83295,0.632429
171.066,0.830133,0.0795675,6,63,0,-126.063,-0.141547,0.252985,0.0275208,-0.0814864,-0.297623,-0.0138956,-0.0363364,-0.162185,-0.607427,0.669752,-0.692501,-1.54304,0.682475,-0.901985,0.0888156,0.207425,-0.171588,0.502665,0.217617,-0.969919,-1.32883,-0.894691,1.15385,-0.635448,-0.387399,0.325929,0.400165,0.886948,0.454291,-0.135712,-0.52994,-2.21573,-0.0961082,-0.918748,0.476937,0.171863,1.43757,0.849841,-0.791066,1.84688,-0.6921,0.361054,0.986631,0.456477,-0.00850694,1.75676,0.234166,0.975743,-0.642223,0.854756,1.18693,-0.578842,-1.49673,-0.146929,1.29286,0.13086,-1.04863,0.234834,0.554288,1.43826,0.828824,-0.263858,-0.415987,-0.0369782,0.346176,-1.03508,0.752758,-0.846328,0.356323,0.0581474,0.4109,0.721615,0.168025,0.00743956,0.419848,0.774172,-1.07123,-1.64088,-0.150338,-1.21153,-0.547943,-0.468504,-0.722348,-0.270766,-0.461678,-1.25703,-1.49741,-1.20665,0.16537,-1.03302,-0.866889,-0.389135,-0.339415,-0.0133917,-0.303164,-0.69832,-0.962356,-2.09142,-0.671796,-1.22276,-0.287998,-0.492321,0.355389,-0.0382444,-1.13725,0.629526,-1.07096,-0.36561,2.67179,5.98079,2.98477,4.18721,2.00065,3.96223,4.61098,2.05938,1.35447,2.50819,4.83942,2.84728,1.66189,2.98568,3.45441,5.17151,3.91561,2.37783,2.2183,2.63729,3.14135,1.6722,3.78198,1.82267,3.15593,2.75433,3.23555,3.7286,2.896,2.69131,3.24879,3.81913,-0.382312,-1.16845,-0.00707473,-0.674938,-0.40114,-0.0723703,-0.585901,0.468427,-0.172906,-0.931884,-1.26573,-1.17252,0.0158058,-1.31597,-1.54994,-0.890385,-0.428392,-0.0780759,-0.5619,-0.823592,-1.22105,-2.532,-0.886496,-2.17713,-0.842218,-0.799477,-0.78239,-1.2609,-2.13254,-0.20056,-1.92075,-0.900129,0.594431,0.762865,0.501769,0.662608,0.598961,0.518085,0.642424,0.384989,0.543119,0.717457,0.780011,0.763599,0.496049,0.78851,0.824905,0.70897,0.60549,0.519509,0.636892,0.694998,0.772248,0.926355,0.708167,0.898177,0.698932,0.689863,0.686195,0.779182,0.894026,0.549973,0.872222,0.710976
169.328,0.989908,0.0795675,6,63,0,-133.427,-0.290802,0.266507,-0.122482,-0.135843,-0.307153,0.0461767,-0.164576,-0.222641,-0.320955,0.651259,-0.839291,-1.66606,0.944254,-0.90758,-0.372225,0.586033,-0.251924,0.0499651,0.337509,-1.24959,-1.23134,-0.935663,1.27681,-0.749361,-0.46593,0.682262,0.463945,0.838638,-0.163212,0.00862994,-0.751858,-2.03985,-0.304124,-0.720117,0.564589,-0.136835,1.42246,1.31447,-0.632101,1.85131,-0.990076,0.871768,0.920318,0.404416,0.283044,1.5644,0.891425,0.541729,-0.299307,0.870298,1.20011,-1.00078,-1.39219,0.768548,1.89913,-0.26952,-1.2545,0.0261714,0.179564,1.46317,0.813342,-0.00220049,-0.114367,0.276176,0.437926,0.218729,1.04451,-0.841625,0.252782,-0.124967,0.397266,1.04597,-0.00405345,0.553513,0.105235,0.573776,-0.867552,-1.40599,0.293999,-0.912025,-0.56337,0.0607038,-0.485023,-0.288415,-0.101149,-1.13476,-1.12288,-0.930315,0.510581,-0.808984,-0.624396,0.123374,-0.0188068,0.225215,-0.427249,-0.315335,-0.81061,-1.64943,-0.519019,-0.789938,0.0467385,-0.410071,0.605438,0.535103,-0.732617,0.88473,-0.965752,0.246792,2.8145,4.72556,3.59961,3.1249,2.22393,3.56898,4.07823,1.67462,1.42946,3.4251,5.41059,2.25088,1.51131,2.5368,2.69915,4.53601,3.48772,2.50786,2.39664,2.8067,2.99643,2.74224,3.8295,1.78595,2.78027,2.38638,2.94756,3.83177,2.50598,3.13983,2.61922,3.16566,-0.114323,-0.936707,0.484099,-0.49755,-0.490651,0.572288,-0.483509,0.456179,0.239119,-0.756955,-0.962562,-0.852839,-0.193531,-1.65075,-2.00616,-0.816608,-0.533315,-0.391299,-1.11695,-1.12145,-1.62735,-2.65387,-0.992328,-2.0266,-0.776961,-0.923531,-0.986297,-1.14423,-2.06678,-0.334196,-2.14975,-0.61184,0.52855,0.718434,0.381285,0.621883,0.62026,0.360709,0.618576,0.387893,0.440504,0.680692,0.723634,0.701162,0.548232,0.838992,0.881442,0.693516,0.630256,0.596595,0.753423,0.754258,0.835806,0.934249,0.729547,0.883562,0.685025,0.715761,0.728356,0.758455,0.887632,0.58278,0.895645,0.64836
168.189,0.994071,0.0795675,6,63,0,-132.294,0.0235157,0.147353,-0.014976,-0.688093,-0.479902,-0.124451,-0.229123,-0.162296,-0.49626,0.623872,-1.0916,-2.28952,1.35798,-0.515348,0.497844,1.19242,-0.124298,-0.272537,0.46419,-1.38759,-0.695071,-0.187309,0.933531,-0.510127,0.739326,0.451188,0.152739,1.08098,-0.551894,-0.172921,-0.948792,-1.24199,-0.0479263,-0.065057,0.0121308,0.658123,1.27966,1.15742,-1.3342,1.23084,-0.890632,1.61192,0.996693,0.55205,0.99735,2.04673,0.130151,0.175253,-0.594681,1.44693,0.428792,-0.0281083,-1.35461,-0.00975347,0.596313,-0.690167,-0.193253,-0.0820032,-0.900546,1.31223,1.32004,0.423203,-0.540598,-1.32329,1.49309,-0.00636573,1.26936,-0.1032,1.24714,-0.224505,0.147892,0.843954,0.908303,0.0981834,1.49353,0.949372,-1.17728,-1.92463,0.350946,-0.817772,-0.18567,0.247655,-0.573807,-0.666289,-0.206666,-1.36194,-0.929895,-0.613117,0.0861428,-0.814514,-0.0350157,-0.214777,-0.400971,0.178134,-0.840571,-0.604141,-1.08818,-1.27111,-0.52616,-0.536848,-0.488692,-0.0856758,0.30208,0.225823,-1.32863,0.271624,-1.0519,0.509368,4.69868,8.38624,2.91114,2.98453,1.95111,6.0223,3.43291,2.66759,1.28259,2.69476,3.76553,1.85093,2.43515,2.58939,1.64798,5.59073,5.61489,3.42233,2.01024,1.30496,6.17776,2.6998,5.45997,2.55927,5.3934,2.3935,2.93979,4.31716,4.47328,2.86021,6.17924,4.57586,-0.381388,-1.37577,0.266995,0.0386409,-0.0598224,0.469398,-0.362612,0.31271,-0.0559918,-1.15261,-0.667184,-0.873036,-0.303684,-1.41941,-1.4556,-1.00115,-0.522572,-0.0748284,-1.2359,-1.12533,-1.65398,-2.13018,-1.07808,-2.28145,-1.58807,-0.885895,-1.4406,-1.65373,-3.04001,-1.07414,-2.52865,-0.459027,0.594208,0.798311,0.433645,0.490341,0.514951,0.384759,0.589673,0.422453,0.513994,0.759988,0.660872,0.705377,0.575343,0.805247,0.810859,0.731284,0.627749,0.518698,0.77485,0.754976,0.839428,0.893802,0.746131,0.907329,0.830345,0.708042,0.808548,0.839394,0.954349,0.745383,0.926126,0.612783
162.708,0.988386,0.0795675,6,63,0,-135.749,-0.024875,-0.505457,-0.0848449,-0.449577,-0.27863,0.0793257,-0.214644,-0.12198,-0.533649,0.564016,0.742198,-1.53475,-0.0970513,0.333197,-0.994151,0.962222,1.51269,0.590202,0.951975,-1.05977,-0.0352878,-1.71438,2.35276,-1.2278,-1.03298,0.813196,-0.215341,1.97392,0.621054,-1.81368,-0.654011,-0.28545,0.072665,-1.67457,1.1858,-0.216444,0.450778,0.741262,-0.748889,1.4756,-0.0726414,-0.0258672,1.29628,0.559827,-0.742926,0.317662,-0.890615,1.51191,0.72262,-0.476817,0.869848,-1.19192,-1.16899,-0.775194,2.72141,0.945567,-0.263441,1.37434,0.733911,0.418372,2.25159,-0.138787,-0.406915,0.0527951,0.195026,-2.19117,-0.50624,0.97489,-1.50818,0.099998,0.774454,-0.749095,-0.250063,-0.733273,-1.63497,-0.181295,-0.115038,-1.39927,-0.588387,-0.34572,-1.09437,0.00905978,0.319533,-0.200766,0.00328031,-1.13138,-0.553552,-1.50059,0.793344,-1.22615,-1.11626,-0.0749938,-0.655105,0.579675,-0.183365,-1.55659,-0.902521,-0.694647,-0.492665,-1.47813,0.135161,-0.655727,-0.279403,-0.115566,-0.956034,0.29861,-0.57462,-0.548238,2.41178,4.36716,2.2204,8.5223,5.47843,2.79922,5.9491,1.87575,1.89998,2.36861,16.7734,6.20671,3.15439,7.89058,5.51317,4.62045,12.8942,3.38238,2.91094,3.76532,4.07739,1.07208,2.75349,6.30944,1.57139,3.86615,5.63973,2.40347,3.1781,2.42485,1.46371,3.30284,0.172262,-1.40698,-0.811922,-0.478027,-1.49926,0.114592,-0.187386,0.0412644,-0.0840314,-1.18463,-0.878978,-1.82629,0.289102,-1.85526,-2.30058,-0.727852,-0.922,0.154896,-0.609186,-2.21872,-1.50893,-1.47133,-0.929461,-2.6074,-0.619488,-1.20893,-1.49081,-1.40643,-2.09376,-0.654592,-1.57612,-1.25459,0.457041,0.80329,0.692519,0.617282,0.817463,0.471383,0.54671,0.489685,0.520995,0.76578,0.70661,0.861319,0.428224,0.864743,0.908925,0.674334,0.715449,0.461353,0.647755,0.901918,0.818903,0.81326,0.716966,0.931336,0.650102,0.77011,0.8162,0.803203,0.890295,0.658045,0.828654,0.778093
169.694,0.72958,0.0795675,5,63,0,-127.038,-0.699997,0.862331,0.379035,0.430252,-0.305232,-0.137954,-0.0503127,-0.10067,-0.539696,0.672592,-0.87566,-1.32743,0.403063,-0.406201,0.0723424,1.49784,0.252523,-0.338507,0.112064,-0.541843,-0.7106,-0.506654,0.621919,-0.652169,0.403956,1.01392,0.282885,0.571634,-1.24342,0.416272,-0.915105,-0.589762,0.14436,-1.16245,0.105279,-0.19419,1.22284,0.940789,-0.513457,1.1835,-0.414523,0.887904,0.959399,0.574325,0.849009,1.22271,-0.773611,0.740528,0.528143,1.08557,0.885811,-0.643819,-1.12726,-0.356593,0.306485,0.587596,0.379014,0.228899,-0.707557,2.10066,1.64992,-0.370077,-0.776391,-0.779693,1.54159,-1.4748,0.679997,0.257472,0.88178,0.240988,0.18202,1.52891,-0.187091,0.189109,0.0180971,1.04295,-1.12866,-1.43252,-0.268599,-0.812904,-0.49104,0.467741,-0.369852,-0.767374,-0.464323,-0.904135,-1.01764,-0.880468,-0.121399,-0.97834,-0.267999,0.14226,-0.34943,-0.15522,-1.37601,-0.259716,-1.15519,-0.936366,-0.442601,-1.32155,-0.468887,-0.670307,0.282774,0.0930704,-0.885043,0.256316,-0.818501,0.0575007,4.25037,5.2679,1.6738,3.99364,3.53504,4.86891,4.34116,1.80334,1.36613,2.12676,3.11248,3.65783,3.24487,2.97684,1.73852,8.72211,6.73279,2.11035,1.67113,1.66796,6.32667,1.11894,3.85719,3.02609,4.33113,2.99758,2.89776,6.28076,2.34421,2.90958,2.6374,4.75118,-0.745187,-1.14737,-0.444736,-0.214543,-0.41614,0.427236,-0.181869,-0.208642,-0.491231,-0.893737,-0.85569,-1.16853,-0.504901,-1.49863,-1.21168,-0.588873,-0.657748,-0.451673,-1.85843,-0.631352,-1.65061,-1.61833,-0.638138,-2.27567,-1.01262,-1.02632,-0.662458,-0.939212,-1.81547,-0.439018,-1.5997,-0.400371,0.678129,0.75903,0.609387,0.553431,0.602559,0.394787,0.545342,0.551972,0.620396,0.709661,0.701759,0.762878,0.62361,0.817371,0.770596,0.643106,0.658754,0.611037,0.865114,0.652796,0.838974,0.834564,0.654332,0.906842,0.733533,0.736203,0.659812,0.718941,0.860022,0.608025,0.831977,0.598777
178.919,0.991119,0.0795675,5,31,0,-145.319,-0.23209,0.224864,0.2708,0.371809,-0.500012,0.00488126,-0.142484,-0.205799,-0.802946,0.834925,-0.181507,-1.65661,0.95392,-0.448734,-0.649264,1.19892,0.77119,0.153976,0.923212,-1.08574,-0.347074,-0.444701,1.67752,-0.886629,0.615902,0.717632,-0.290387,1.24038,1.05185,-1.20804,-0.186579,-0.279598,-0.72345,-0.626196,0.400745,-0.121108,0.843029,0.948669,0.493507,0.640968,-1.11182,0.239397,1.16287,0.650583,-0.0631572,1.49964,0.130395,1.34362,1.20527,-0.145649,0.63274,-0.570604,-0.580689,0.266696,3.10315,0.369804,0.346647,1.17034,-0.673777,0.646103,1.51261,0.499904,-0.454015,-0.386872,-0.142228,-1.26979,0.248721,0.650933,-0.779619,0.174722,0.119518,-0.494826,-0.975039,-0.583907,0.431889,0.109095,-0.954491,-2.18609,-0.00649526,-1.17761,-1.34503,0.198058,-0.159061,-0.674388,-0.0321338,-1.70946,-1.09273,-1.17424,0.597658,-1.54321,-0.288715,-0.203778,-1.0454,0.232677,0.0752689,-1.81157,-0.958726,-1.03639,-1.40697,-1.32577,-0.468354,-0.904062,-0.0990807,-0.0108791,-0.390905,-0.267787,-1.73123,-0.603068,3.07031,8.48676,3.48232,7.66757,7.00762,2.90988,4.82841,2.20702,2.19258,3.80523,24.0883,4.06924,4.00839,6.85017,2.06374,4.87057,8.55867,4.42866,2.38093,2.48724,2.91636,1.40041,3.76098,4.8859,1.92642,3.58421,3.45777,2.31855,1.69643,2.188,4.23696,3.4344,0.0931407,-1.53039,0.124424,-0.470559,-1.26462,0.782029,-0.12427,0.429477,0.343242,-1.27297,-0.869713,-1.22666,0.413787,-1.95117,-1.4503,-0.897049,-1.04604,0.191406,-0.210574,-2.03607,-1.32594,-1.70917,-1.18658,-2.34804,-0.818361,-0.905669,-1.22946,-1.28385,-1.41525,-0.947906,-2.51112,-0.853303,0.476732,0.822064,0.468934,0.615516,0.77982,0.313883,0.531028,0.394251,0.415022,0.781251,0.704686,0.773234,0.398004,0.875574,0.810044,0.710343,0.740014,0.452294,0.55245,0.884532,0.790168,0.846729,0.766129,0.912778,0.693888,0.712113,0.773723,0.783105,0.804593,0.720694,0.924918,0.70126
