# 0.173364, 0.112244, 0.1008, 0.105698, 0.0196683, 0.0113509, 0.192394, 0.362667, 0.366036, 0.33969, 0.292867, 0.293602, 0.279989, 0.460638, 0.329327, 0.292231, 0.298319, 0.295584, 0.285251, 0.342904, 0.491246, 0.282408, 0.29386, 0.299677, 0.272706, 0.351461, 0.262366, 0.333533, 0.268099, 0.409341, 0.306065, 0.316446, 0.291769, 0.282166, 0.342593, 0.346574, 0.32173, 0.442063, 0.329463, 0.292725, 0.193151, 0.00632894, 0.194354, 0.194152, 0.195581, 0.194579, 0.195628, 0.194968, 0.195, 0.194582, 0.194412, 0.194689, 0.194716, 0.195687, 0.194808, 0.194768, 0.195149, 0.193793, 0.193535, 0.196065, 0.195687, 0.195094, 0.195177, 0.194444, 0.195069, 0.195416, 0.194939, 0.194427, 0.195539, 0.195415, 0.194776, 0.195268, 0.194652, 0.194745, 0.195368, 0.194631, 0.19415, 0.19418, 0.195002, 0.195288, 0.195086, 0.195197, 0.195549, 0.193792, 0.194983, 0.195106, 0.195856, 0.194709, 0.194346, 0.19457, 0.194691, 0.19473, 0.194931, 0.195226, 0.195082, 0.195623, 0.195944, 0.196089, 0.195214, 0.195505, 0.195001, 0.196166, 0.194736, 0.194896, 0.194212, 0.195365, 0.195683, 0.195821, 0.194978, 0.195037, 0.195317, 0.195564, 0.195108, 0.194907, 0.19641, 0.195116, 0.19514, 0.194847, 0.195277, 0.194302, 0.196219, 0.194466, 0.359732, 0.194998, 0.19494, 0.194244, 0.194882, 0.194168, 0.194794, 0.195177, 0.194364, 0.194659, 0.194653, 0.195018, 0.193784, 0.193575, 0.194799, 0.194847, 0.194341, 0.194642, 0.19493, 0.194292, 0.194832, 0.194814, 0.19503, 0.194393, 0.193758, 0.195144, 0.194322, 0.19559, 0.195193, 0.194916, 0.194567, 0.194627, 0.194916, 8.06097e-05
7006.03,0.998916,0.00987191,8,383,0,-6928.67,0.0089923,0.0431506,0.140389,-0.336069,-0.379831,0.24093,-0.173352,0.570592,-1.41759,-1.0676,-0.421231,0.0751974,0.0650735,0.676727,0.548912,-0.442052,-0.343945,-0.226463,-0.479779,-0.820245,1.0198,-0.675755,-0.40881,0.424119,-0.297252,0.52646,-0.367502,-1.12469,-0.131655,-1.31926,-0.530596,-0.129526,-0.495674,0.192345,-0.0618197,0.492062,-0.803487,1.04702,-0.561913,-0.143884,-0.321003,0.55046,0.100961,-0.294141,-1.02721,0.383599,-0.397906,0.0476568,-0.795782,0.237058,-0.144207,-0.581353,-0.220186,-0.496641,0.349135,0.651014,0.277481,-0.393726,-0.76076,-0.421157,-0.661804,0.213678,-0.82047,-0.0110549,-0.552382,-1.18362,-0.817713,-0.74406,0.876637,-0.357695,-0.5724,-1.53251,-0.7294,-0.85648,-0.506363,-1.00644,1.34234,0.0931644,0.128789,-0.204786,0.10621,-1.63782,0.0964529,-0.364007,-0.078351,0.301341,0.095542,0.752875,0.0442097,0.104637,-0.845738,-0.279989,0.188843,-0.302952,-0.666188,-0.0262705,0.551613,0.874944,-0.621721,0.56847,-0.625841,0.193675,1.10378,0.838155,-0.434576,-0.255254,-0.816496,-0.194203,-0.246384,-0.415657,-0.875364,0.549822,-1.00598,-0.590948,-0.371634,-0.894136,0.492862,0.777755,0.623607,-0.275719,-0.354745,-0.63285,0.116503,0.17235,-0.105804,0.39356,0.689182,0.35744,2.20593,0.743556,0.913443,0.910499,1.0527,-0.130285,-0.110367,1.80502,-0.19412,-0.0103931,0.333867,0.0349107,1.29207,-0.287673,-0.216837,0.365202,-1.07017,-0.511516,-1.01684,-0.851611,-0.338518,0.0805493,0.478189,-0.997107,1.25962,-0.84442,-0.0644529,0.205087
6974.28,0.9812,0.00987191,7,255,0,-6914.55,-0.261488,0.0746268,0.296703,-0.325834,-0.404727,0.33647,-0.298568,0.602828,-1.37381,-0.78669,-0.403748,0.177513,0.0316905,0.514379,0.815164,-0.264513,-0.301695,-0.583431,-0.60902,-0.783917,0.966218,-0.733202,-0.706413,0.368191,-0.511666,0.533983,-0.741477,-1.64667,-0.281174,-1.27918,-0.586076,-0.250646,-0.302291,0.117215,-0.18878,-0.166353,-0.609795,0.845172,-0.292139,-0.384185,-0.159277,0.620681,0.075981,-0.287432,-1.07463,0.385597,-0.366976,0.0967964,-0.748406,0.231907,-0.160743,-0.600864,-0.231323,-0.425181,0.386421,0.632099,0.278847,-0.393769,-0.756464,-0.410948,-0.620578,0.24431,-0.755443,-0.0185419,-0.525605,-1.19035,-0.820702,-0.704864,0.889522,-0.371401,-0.531593,-1.44352,-0.694627,-0.849458,-0.455629,-1.01678,1.35054,0.112985,0.142567,-0.165715,0.11643,-1.66059,0.0413003,-0.317358,-0.110222,0.286493,0.0747032,0.767101,0.0754872,0.122521,-0.837035,-0.294344,0.176302,-0.311439,-0.666252,-0.0638829,0.578929,0.841846,-0.619734,0.545686,-0.668779,0.170069,1.09472,0.86131,-0.468824,-0.240645,-0.809055,-0.205231,-0.240695,-0.363254,-0.859598,0.546718,-0.978177,-0.631417,-0.356003,-0.82411,0.501656,0.7821,0.577876,-0.235573,-0.339014,-0.630644,0.161339,0.16891,-0.114703,0.380604,0.697834,0.364648,2.2124,0.740994,0.912079,0.912313,1.05737,-0.152572,-0.124541,1.78279,-0.204817,-0.000463148,0.333922,0.0428996,1.28221,-0.281877,-0.21214,0.361088,-1.08551,-0.506393,-1.02636,-0.850432,-0.35875,0.0729632,0.45331,-0.984861,1.25626,-0.829824,-0.0751051,0.202037
6991.07,0.988851,0.00987191,7,127,0,-6904.12,-0.189096,0.38732,0.317146,-0.367836,-0.442531,0.289933,-0.302259,0.620717,-1.28944,-1.53828,-0.996542,-0.242829,-0.287805,0.128872,0.0826689,-0.73075,-0.611834,-0.210867,-0.809299,-0.950545,0.912759,-0.823228,-0.446018,0.563459,-0.358183,0.46098,-0.624358,-1.34746,-0.345383,-1.01823,-0.458132,0.162702,-0.38677,0.184645,-0.145056,0.255254,-0.362367,1.11157,0.046073,-0.363478,-0.194502,0.661125,0.080069,-0.311221,-1.01248,0.373415,-0.44119,0.0317406,-0.837639,0.273461,-0.129897,-0.558975,-0.217154,-0.463627,0.368832,0.668542,0.273965,-0.336531,-0.741992,-0.367994,-0.624419,0.179238,-0.788799,0.00458239,-0.583514,-1.20296,-0.797701,-0.701325,0.894626,-0.31396,-0.581789,-1.52017,-0.693663,-0.83959,-0.520313,-1.04733,1.36991,0.0776305,0.122731,-0.223162,0.127075,-1.66024,0.124849,-0.361363,-0.0694395,0.316153,0.0986538,0.721192,0.0122698,0.115188,-0.880289,-0.275561,0.216542,-0.350598,-0.690809,-0.0414009,0.530945,0.827991,-0.616925,0.632428,-0.562429,0.200206,1.06099,0.798619,-0.428823,-0.279769,-0.857603,-0.143376,-0.258781,-0.473824,-0.792126,0.546105,-0.939842,-0.607243,-0.382852,-0.824309,0.470222,0.775804,0.634789,-0.21638,-0.345814,-0.646376,0.216164,0.165053,-0.11216,0.390658,0.737177,0.321783,2.19214,0.7522,0.895562,0.897706,1.06084,-0.120659,-0.125527,1.80685,-0.21861,-0.0285463,0.350002,0.0600989,1.28127,-0.303251,-0.190434,0.335742,-1.04529,-0.542374,-1.00592,-0.819452,-0.365891,0.0475701,0.478932,-0.972474,1.29474,-0.814149,-0.0982968,0.203234
6984.56,0.953292,0.00987191,9,1023,0,-6904.01,0.283893,0.189573,0.37791,-0.2331,-0.487839,0.138055,-0.399623,0.583279,-1.20048,-1.59478,-0.45883,-0.226879,-0.033827,0.485508,0.481778,-0.565394,-0.296945,-0.258012,-0.673165,-0.630642,0.663642,-0.925776,-0.273543,0.489123,-0.516018,0.295334,-0.646818,-1.32702,-0.140293,-1.22974,-0.929113,-0.0425667,-0.415289,-0.0837536,0.514381,0.330589,-0.837327,0.917496,-0.615862,-0.58713,-0.339192,0.645556,-0.109623,-0.499213,-1.21411,0.187606,-0.629488,-0.15393,-1.02247,0.0807447,-0.334022,-0.76038,-0.403748,-0.654953,0.176799,0.475757,0.076247,-0.532142,-0.936477,-0.559521,-0.826941,-0.0131432,-0.971252,-0.20103,-0.768955,-1.39344,-0.991062,-0.904428,0.695846,-0.508925,-0.773835,-1.713,-0.888563,-1.02789,-0.719959,-1.23714,1.17873,-0.118893,-0.0702826,-0.420031,-0.0617906,-1.84686,-0.0659075,-0.563821,-0.266539,0.125492,-0.0982196,0.524132,-0.182204,-0.0774575,-1.0668,-0.476187,0.0345061,-0.537649,-0.8853,-0.234551,0.336186,0.635267,-0.810977,0.451225,-0.759921,0.000486501,0.877696,0.600044,-0.616927,-0.473561,-1.04447,-0.349351,-0.455224,-0.661195,-0.997214,0.352859,-1.12886,-0.799231,-0.590617,-1.01055,0.272443,0.585197,0.448326,-0.424194,-0.541962,-0.848403,0.192744,0.358788,0.0858531,0.556775,0.894319,0.543854,2.38859,0.949702,1.08194,1.09867,1.24512,0.0675109,0.0458326,1.99993,-0.0311322,0.156101,0.54347,0.239782,1.46838,-0.108416,0.00606251,0.536905,-0.861377,-0.307481,-0.819993,-0.620642,-0.160677,0.218926,0.680922,-0.77223,1.45995,-0.615284,0.113076,0.205152
6983.94,0.973575,0.00987191,7,255,0,-6916.64,0.0231997,0.278348,0.463587,0.110898,-0.558615,0.179842,-0.350418,0.687679,-1.43433,-1.55573,-0.385529,-0.249124,0.000691819,0.662176,0.618513,-0.690882,-0.241328,-0.170296,-0.638452,-0.604358,1.10406,-0.755129,0.019635,0.727437,-0.390627,0.422432,-0.536781,-1.22446,0.00919014,-1.07699,-1.01069,0.0445725,-0.481938,-0.0687292,0.380584,0.472388,-0.670849,0.988189,-0.575957,-0.540446,-0.33625,0.680732,-0.162136,-0.537862,-1.2755,0.16888,-0.679853,-0.191143,-1.07221,0.0266447,-0.419789,-0.785443,-0.452759,-0.725715,0.144983,0.420893,0.0145233,-0.571029,-0.977542,-0.600212,-0.852239,-0.0334468,-0.998707,-0.272532,-0.798441,-1.42084,-1.02018,-0.945311,0.637669,-0.540424,-0.818594,-1.74603,-0.899374,-1.0424,-0.758982,-1.30339,1.13451,-0.183349,-0.103236,-0.426949,-0.106996,-1.88073,-0.107009,-0.596043,-0.312949,0.0606364,-0.110216,0.503212,-0.214547,-0.134046,-1.1278,-0.535792,-0.0248708,-0.600449,-0.914371,-0.2692,0.287327,0.58308,-0.862928,0.39808,-0.805298,-0.0417187,0.841706,0.553763,-0.681442,-0.507028,-1.0907,-0.408365,-0.508011,-0.702579,-1.03712,0.300781,-1.16565,-0.854698,-0.632644,-1.04715,0.246191,0.544311,0.403927,-0.485961,-0.612951,-0.891019,0.110403,0.418645,0.106637,0.608295,0.958106,0.565961,2.44299,0.985837,1.16212,1.15859,1.30803,0.108899,0.115813,2.07014,0.0103644,0.207382,0.574676,0.285587,1.51546,-0.0775107,0.0363684,0.59786,-0.820264,-0.290375,-0.759466,-0.61227,-0.112441,0.288511,0.701689,-0.732169,1.49917,-0.600534,0.118535,0.206593
6996.62,0.935505,0.00987191,6,127,0,-6905.53,-0.187656,-0.141729,0.575699,0.234722,-0.528909,0.311088,-0.196117,0.608026,-1.30232,-0.868458,-0.131459,0.479364,0.333196,0.705142,1.32809,-0.311471,0.148361,0.249469,-0.13345,-0.514208,1.01562,-0.693201,-0.26244,0.32165,-0.621379,0.0950002,-0.647013,-1.44837,-0.334583,-1.40122,-0.89305,-0.175265,-0.780788,0.00751404,-0.656471,-0.0107334,-0.594554,0.592222,-0.679947,-0.394276,-0.285571,0.571548,-0.104018,-0.523841,-1.22564,0.190981,-0.576881,-0.164364,-1.00307,0.0750539,-0.386493,-0.820094,-0.448538,-0.68481,0.123302,0.488237,0.102565,-0.512458,-0.936943,-0.636978,-0.830296,-0.0278628,-1.00741,-0.246336,-0.761112,-1.34414,-1.01376,-0.935713,0.704795,-0.562148,-0.724895,-1.69502,-0.906614,-1.03506,-0.76242,-1.22213,1.14177,-0.128881,-0.0686626,-0.387463,-0.0846887,-1.87011,-0.163371,-0.547566,-0.291328,0.108203,-0.125604,0.502333,-0.100966,-0.141033,-1.04391,-0.482814,0.0220526,-0.521628,-0.907966,-0.256839,0.37672,0.653421,-0.844012,0.383015,-0.847617,-0.0782378,0.865432,0.618526,-0.647157,-0.465668,-1.04207,-0.357896,-0.435201,-0.560007,-1.03136,0.334009,-1.14924,-0.838012,-0.569726,-1.05885,0.246548,0.580807,0.412154,-0.463733,-0.538505,-0.8542,0.104089,0.392586,0.104459,0.588747,0.921666,0.530088,2.41831,0.946468,1.13234,1.13237,1.29927,0.0848864,0.0714344,2.01353,0.00804242,0.195309,0.525482,0.243298,1.49458,-0.136335,-0.00581543,0.557796,-0.843296,-0.309759,-0.793791,-0.620849,-0.158602,0.233967,0.676414,-0.782866,1.47519,-0.637117,0.122086,0.205878
6982.99,0.997777,0.00987191,6,127,0,-6900.99,-0.130357,-0.0644607,0.71233,0.332854,-0.50621,0.31259,-0.219561,0.659045,-1.38725,-0.639434,-0.170298,0.647665,0.35616,0.638293,1.01441,-0.275316,-0.109381,0.18794,-0.347536,-0.517508,0.751601,-1.11328,-0.519913,0.245622,-0.769512,0.175439,-0.777995,-1.45045,-0.312098,-1.49126,-1.00183,-0.192382,-0.999111,-0.324709,-0.596576,-0.405769,-0.687601,0.528867,-0.898252,-0.630161,-0.348459,0.549602,-0.181703,-0.543427,-1.24185,0.151805,-0.644467,-0.148169,-1.04534,0.0314052,-0.305471,-0.789623,-0.450559,-0.661074,0.177209,0.386854,0.0291143,-0.637398,-0.996561,-0.599873,-0.8583,0.0283767,-0.979549,-0.244618,-0.787136,-1.49262,-1.03219,-0.916404,0.710209,-0.558158,-0.840344,-1.67865,-0.946752,-1.07266,-0.704142,-1.25911,1.14521,-0.128652,-0.114939,-0.434774,-0.0929404,-1.87904,-0.0931871,-0.554892,-0.325745,0.0861669,-0.109257,0.523923,-0.23354,-0.0768262,-1.11774,-0.506636,-0.0418024,-0.620816,-0.916138,-0.262879,0.301687,0.605282,-0.822611,0.35237,-0.816638,-0.0319395,0.867313,0.607517,-0.650539,-0.464944,-1.06053,-0.430736,-0.480384,-0.68289,-1.06779,0.307326,-1.18227,-0.850913,-0.609446,-1.03459,0.296435,0.539668,0.393629,-0.424658,-0.592194,-0.850597,0.137418,0.418778,0.114442,0.586502,0.938381,0.545211,2.44992,0.98432,1.17391,1.1322,1.27383,0.0983579,0.0999303,2.04207,0.0034048,0.184769,0.555899,0.256636,1.52831,-0.100066,0.025445,0.606045,-0.819616,-0.290383,-0.78021,-0.601849,-0.125284,0.260084,0.670289,-0.753156,1.50011,-0.596117,0.126897,0.204892
6991.88,0.942023,0.00987191,6,127,0,-6906.02,0.647078,0.837011,-0.00237377,-0.0185087,-0.149542,0.212255,-0.948487,0.83557,-1.90847,-2.06632,-1.40423,-0.812299,-1.05972,-0.108367,-0.54189,-1.10581,-0.957277,-0.959562,-1.58126,-2.08064,0.905284,-1.00758,-0.891659,0.11895,-0.69809,0.180062,-0.893012,-1.32189,-0.247104,-1.70021,-1.15203,-1.50116,-1.27472,-0.774612,-0.838018,-0.545203,-1.54791,0.374604,-1.51809,-0.792551,-0.36546,0.687955,-0.149708,-0.558405,-1.31682,0.105045,-0.62672,-0.220002,-1.0344,-0.00137149,-0.433158,-0.859616,-0.513026,-0.698599,0.103468,0.428884,0.0635287,-0.587252,-0.992892,-0.655429,-0.909535,-0.108518,-1.06259,-0.259131,-0.811496,-1.36995,-1.07837,-0.974389,0.617484,-0.621499,-0.763642,-1.74015,-0.939399,-1.10024,-0.775006,-1.27655,1.08566,-0.192607,-0.101732,-0.460866,-0.142029,-1.91778,-0.206414,-0.614805,-0.353326,0.0244198,-0.178425,0.469119,-0.188948,-0.195495,-1.11101,-0.5569,-0.0318473,-0.551985,-0.946,-0.321392,0.317952,0.578246,-0.900224,0.308169,-0.8817,-0.0810304,0.801222,0.580233,-0.715912,-0.571924,-1.10021,-0.403907,-0.483169,-0.622044,-1.0752,0.265246,-1.21081,-0.890367,-0.612109,-1.12817,0.217841,0.528696,0.297275,-0.514217,-0.578371,-0.889943,0.0952975,0.436298,0.132412,0.627663,0.979666,0.593885,2.47471,1.03275,1.17037,1.16448,1.31547,0.127578,0.125026,2.07596,0.0432031,0.224958,0.599222,0.290686,1.53529,-0.0508788,0.0552939,0.626818,-0.766164,-0.267321,-0.761392,-0.576272,-0.0764383,0.327192,0.746277,-0.738053,1.56673,-0.558695,0.190661,0.204924
7003.61,0.968992,0.00987191,10,1151,0,-6908.87,0.247365,-0.398864,0.184631,-0.20975,-0.501443,0.269697,-0.401261,0.598287,-1.34802,-1.05383,-0.286462,0.240336,0.181517,0.707999,0.984172,-0.438348,0.0176004,0.215182,-0.472448,-0.698839,0.897924,-0.776635,-0.577972,0.364745,-0.70557,0.374591,-0.749063,-1.36194,-0.485093,-1.43792,-1.17784,-0.238948,-0.750074,-0.117549,-0.600433,0.0148388,-0.797173,0.653819,-0.809059,-0.770141,-0.210946,0.54641,0.00704716,-0.362865,-1.12019,0.309817,-0.469497,-0.0476632,-0.870885,0.17923,-0.217298,-0.671495,-0.312656,-0.492316,0.30984,0.601555,0.225504,-0.470893,-0.813479,-0.486812,-0.737841,0.17071,-0.864479,-0.0930721,-0.661635,-1.24514,-0.891653,-0.781687,0.810013,-0.407343,-0.593159,-1.56116,-0.773211,-0.937733,-0.623711,-1.07421,1.32197,0.0256617,0.0243963,-0.278265,0.0781736,-1.72339,-0.0210447,-0.437049,-0.177822,0.295152,0.00108093,0.655523,-0.0639608,0.016832,-0.973535,-0.337312,0.135233,-0.411683,-0.768702,-0.149996,0.473785,0.783172,-0.693228,0.492708,-0.688906,0.106363,0.999729,0.733144,-0.550478,-0.361099,-0.902287,-0.270175,-0.349468,-0.470787,-0.913824,0.463471,-1.04672,-0.681899,-0.419684,-0.904188,0.409326,0.722656,0.517019,-0.277535,-0.411726,-0.737791,0.0694732,0.261772,-0.0153599,0.42795,0.786434,0.408366,2.26796,0.855593,0.998115,1.00157,1.13176,-0.0594036,-0.0268056,1.88891,-0.131687,0.0437094,0.409332,0.133683,1.38568,-0.243591,-0.132543,0.442751,-0.952362,-0.431761,-0.904697,-0.782254,-0.264715,0.136905,0.556354,-0.906314,1.34517,-0.729691,-0.0413636,0.205604
6994.19,0.988531,0.00987191,6,63,0,-6931.8,0.411865,-0.707076,0.0418445,-0.219746,-0.575475,0.279486,-0.363188,0.743759,-1.33831,-0.992423,-0.216802,0.248266,0.288139,0.680393,1.09978,-0.582397,0.0251752,0.238436,-0.328465,-0.368476,0.862549,-0.756539,-0.498432,0.418698,-0.788152,0.0758329,-0.821965,-1.46948,-0.583419,-1.52256,-1.27213,-0.0920897,-0.925062,-0.280078,-0.570281,0.0437592,-0.70438,0.519976,-0.630968,-0.87615,-0.248192,0.549134,-0.0120891,-0.407711,-1.14807,0.297823,-0.478499,-0.00769425,-0.902677,0.171,-0.200306,-0.670599,-0.336782,-0.495693,0.334904,0.529282,0.238792,-0.467303,-0.824171,-0.479557,-0.677728,0.140943,-0.855579,-0.0726827,-0.620248,-1.25994,-0.898449,-0.789967,0.838266,-0.445957,-0.619671,-1.54969,-0.744869,-0.94183,-0.604395,-1.12937,1.26703,-0.0276567,0.0149616,-0.300606,0.0642454,-1.75095,-0.0244259,-0.432347,-0.136265,0.308579,0.0215225,0.689593,-0.019052,0.0118555,-0.953806,-0.339011,0.135603,-0.405832,-0.741873,-0.179244,0.479512,0.763626,-0.692781,0.503511,-0.714208,0.123433,0.993897,0.746746,-0.546719,-0.336604,-0.934271,-0.246547,-0.319785,-0.449821,-0.886307,0.49076,-1.04676,-0.694487,-0.422274,-0.909163,0.422636,0.715512,0.525855,-0.282156,-0.392124,-0.740857,0.101286,0.27112,-0.053433,0.462784,0.792645,0.417732,2.28961,0.814085,1.01529,0.993105,1.15142,-0.0532974,-0.0433436,1.88859,-0.124604,0.0515281,0.402124,0.0816259,1.3479,-0.230761,-0.123052,0.427677,-1.00355,-0.465376,-0.95102,-0.74407,-0.277625,0.106934,0.532693,-0.919842,1.39093,-0.754904,0.0121416,0.203948
6973.24,0.937567,0.00987191,9,511,0,-6897.64,-0.908633,0.418747,0.395371,-0.0597091,-0.00281119,0.399133,-0.0733946,0.780657,-0.465804,-0.58009,-0.386476,1.2973,0.500847,0.881915,0.937797,0.547008,0.295968,0.254676,-0.101612,-1.09247,1.40974,-0.434359,-0.866845,0.287634,0.0112309,0.922723,-0.300105,-0.956736,-0.0756676,-1.43604,0.16075,-0.437352,-0.288313,0.833884,-0.646061,-0.0903293,-0.737626,1.00439,-0.69563,0.0307447,-0.166022,0.540394,0.114496,-0.258948,-1.03677,0.412586,-0.361038,0.116541,-0.768142,0.30474,-0.0648182,-0.549017,-0.162621,-0.440667,0.372916,0.699754,0.374216,-0.314064,-0.751191,-0.338421,-0.624731,0.230083,-0.768443,0.0264915,-0.547348,-1.17277,-0.782098,-0.624628,0.92105,-0.283471,-0.540873,-1.45522,-0.690156,-0.830291,-0.439182,-0.953425,1.41903,0.152834,0.217705,-0.160186,0.150727,-1.65435,0.141459,-0.282951,-0.0458851,0.306896,0.126608,0.779818,0.0357056,0.119233,-0.843414,-0.239968,0.209379,-0.318315,-0.689183,-0.0396381,0.596311,0.87443,-0.610346,0.541689,-0.561339,0.209479,1.10931,0.885496,-0.393057,-0.271964,-0.824728,-0.153952,-0.210753,-0.398539,-0.797548,0.559819,-0.886114,-0.588341,-0.312966,-0.771965,0.466123,0.843993,0.658815,-0.198213,-0.298118,-0.616658,0.10778,0.170985,-0.137408,0.316649,0.700572,0.267069,2.15568,0.729219,0.85216,0.862019,1.00514,-0.154673,-0.166468,1.76514,-0.22832,-0.0610592,0.321462,0.0320588,1.26256,-0.327449,-0.232779,0.32996,-1.04977,-0.571261,-1.02442,-0.869584,-0.399919,0.0344329,0.464311,-1.01749,1.22542,-0.888595,-0.120716,0.20583
6988.68,0.999809,0.00987191,6,63,0,-6914.47,-0.185709,0.444967,-0.108324,-0.0603263,-0.174714,0.0712095,-0.000111236,0.570441,-0.716079,-0.68175,-0.086057,-0.0763552,-0.176118,1.42655,0.553424,0.183614,0.12434,0.275074,-0.801758,-0.583504,1.63735,-0.0337714,0.0751041,0.4878,0.0418943,1.12013,-0.286295,-0.312964,0.285667,-0.952181,-0.370822,-0.681689,-0.529945,-0.351744,0.0886384,0.340936,-0.7653,1.35451,-0.664474,-0.174065,-0.0324641,0.600929,0.204653,-0.162286,-0.857911,0.505683,-0.242053,0.188499,-0.639784,0.358954,-0.0155457,-0.431223,-0.138215,-0.286981,0.558541,0.790216,0.401865,-0.254116,-0.593687,-0.261111,-0.487647,0.346299,-0.609599,0.139369,-0.38736,-1.02756,-0.657832,-0.584597,1.08091,-0.218681,-0.384838,-1.33535,-0.505343,-0.69238,-0.37343,-0.916585,1.47941,0.210958,0.198741,-0.0879481,0.267138,-1.48979,0.214366,-0.201653,0.0361663,0.477023,0.226555,0.874583,0.206015,0.250313,-0.736268,-0.157221,0.391463,-0.197298,-0.501541,0.0973697,0.702725,0.973528,-0.438774,0.774073,-0.485366,0.341614,1.22225,0.959428,-0.32855,-0.0759435,-0.693421,-0.0141596,-0.131272,-0.230234,-0.697841,0.700083,-0.836354,-0.480813,-0.239436,-0.727995,0.679564,0.871248,0.706636,-0.0749049,-0.187195,-0.502672,0.109041,0.027332,-0.280879,0.236356,0.58698,0.197777,2.04928,0.619705,0.756947,0.745584,0.948087,-0.282792,-0.269108,1.66297,-0.352213,-0.190488,0.163888,-0.0888682,1.12676,-0.466385,-0.342269,0.205853,-1.18562,-0.669148,-1.18702,-0.966096,-0.503676,-0.104971,0.33959,-1.14683,1.17117,-0.979583,-0.226317,0.205133
6995.48,0.95486,0.00987191,7,255,0,-6909.75,-0.136564,0.0554988,0.527584,0.0807879,-0.278225,0.338017,-0.428624,0.720294,-1.21392,-0.939935,-0.622847,0.486251,0.153561,0.573677,0.836181,-0.40823,-0.0798843,-0.107864,-0.316351,-0.836165,0.83889,-1.09595,-1.09102,-0.088409,-0.751253,0.214942,-0.717083,-1.67886,-0.638165,-1.83575,-0.866798,-0.533779,-0.845277,-0.010297,-0.868944,-0.403925,-0.978257,0.576883,-1.08897,-0.572088,-0.267585,0.584357,-0.029793,-0.427863,-1.10762,0.279576,-0.446767,0.0018792,-0.850882,0.218546,-0.218319,-0.628917,-0.286165,-0.569914,0.328616,0.549594,0.277358,-0.458098,-0.85368,-0.463719,-0.728074,0.118837,-0.828917,-0.0793376,-0.626632,-1.24624,-0.856632,-0.761093,0.807736,-0.453814,-0.663147,-1.57943,-0.772786,-0.903508,-0.568544,-1.09164,1.31802,0.0310553,0.0485326,-0.333449,-0.00299487,-1.73583,0.00340061,-0.391095,-0.187533,0.252579,0.0107763,0.691247,-0.0414878,0.0026693,-0.947371,-0.353735,0.14704,-0.414095,-0.768015,-0.148118,0.511883,0.731295,-0.693888,0.453387,-0.68754,0.115328,1.0332,0.805867,-0.527332,-0.376923,-0.896362,-0.251033,-0.345988,-0.493491,-0.87551,0.408962,-1.06416,-0.672003,-0.457089,-0.913733,0.40923,0.701325,0.513536,-0.268399,-0.431468,-0.708499,0.0962277,0.238681,-0.0418594,0.437319,0.761328,0.44726,2.28573,0.831499,0.997846,0.991758,1.13861,-0.0650572,-0.0443122,1.88468,-0.115487,0.0297765,0.44025,0.117313,1.33723,-0.21807,-0.117583,0.423507,-0.969955,-0.440546,-0.937981,-0.726149,-0.285141,0.118155,0.537433,-0.886502,1.34771,-0.789722,-0.00846238,0.206359
6992.39,0.975314,0.00987191,7,255,0,-6902.42,-0.181523,0.167583,0.923781,0.0227532,-0.323668,0.291577,-0.396157,0.856432,-1.07394,-0.897938,-0.530298,0.368724,-0.08478,0.673,0.669296,-0.386404,-0.164563,0.00630906,-0.34917,-0.948337,0.586639,-1.2669,-1.11445,-0.348076,-0.754135,-0.158151,-1.22406,-1.73406,-0.575327,-1.92898,-0.706693,-0.414587,-0.741464,-0.117553,-0.742003,-0.139146,-0.844725,0.881164,-0.81742,-0.327578,-0.335801,0.591176,0.0296511,-0.357613,-1.14501,0.302862,-0.449696,-0.0187656,-0.881462,0.206938,-0.256735,-0.656951,-0.307634,-0.526026,0.298342,0.546802,0.180072,-0.470384,-0.825607,-0.453259,-0.691825,0.127932,-0.890497,-0.100807,-0.626788,-1.2876,-0.868452,-0.784761,0.814758,-0.422785,-0.610627,-1.50397,-0.712243,-0.918815,-0.543408,-1.13851,1.28818,-0.000433769,0.0469861,-0.278498,0.0711481,-1.69502,0.0106836,-0.403127,-0.195678,0.253821,-0.00980872,0.6519,0.00505439,0.000535956,-0.951144,-0.344761,0.146979,-0.429464,-0.801766,-0.161374,0.494285,0.811981,-0.666254,0.502713,-0.660834,0.101879,0.981886,0.723855,-0.493771,-0.314487,-0.846003,-0.253278,-0.313765,-0.465768,-0.922957,0.461371,-1.0519,-0.733564,-0.450167,-0.924548,0.409661,0.674581,0.511821,-0.290479,-0.45708,-0.762352,0.125432,0.230495,-0.0320595,0.428583,0.768569,0.381135,2.25765,0.831726,1.00087,0.996155,1.15031,-0.0357617,-0.036728,1.87313,-0.127135,0.0348309,0.404289,0.127016,1.3519,-0.231872,-0.107277,0.446208,-0.974,-0.433298,-0.935099,-0.782404,-0.270374,0.120051,0.57131,-0.909284,1.36137,-0.764684,-0.0185156,0.204544
