# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_sim2_model
# start_datetime = 2022-03-04 04:40:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpsdjji3/standata-c881ae13742.json
# init = 2 (Default)
# random
#   seed = 847161717
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim2-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim2-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,z_re.33,z_re.34,z_re.35,z_re.36,z_re.37,z_re.38,z_re.39,z_re.40,z_re.41,z_re.42,z_re.43,z_re.44,z_re.45,z_re.46,z_re.47,z_re.48,z_re.49,z_re.50,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,re_i.33,re_i.34,re_i.35,re_i.36,re_i.37,re_i.38,re_i.39,re_i.40,re_i.41,re_i.42,re_i.43,re_i.44,re_i.45,re_i.46,re_i.47,re_i.48,re_i.49,re_i.50,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,SI.33,SI.34,SI.35,SI.36,SI.37,SI.38,SI.39,SI.40,SI.41,SI.42,SI.43,SI.44,SI.45,SI.46,SI.47,SI.48,SI.49,SI.50,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32,Ht.33,Ht.34,Ht.35,Ht.36,Ht.37,Ht.38,Ht.39,Ht.40,Ht.41,Ht.42,Ht.43,Ht.44,Ht.45,Ht.46,Ht.47,Ht.48,Ht.49,Ht.50
651.871,0.962274,0.0393905,7,191,0,-627.822,0.0122025,-0.130286,-0.569236,-0.993581,-0.349802,0.10524,-0.272217,0.38252,-1.2454,0.501533,0.461343,0.722965,0.332953,-2.54603,0.23865,-0.373998,0.861605,0.758847,-0.845846,-0.621542,2.18436,-1.37359,0.121911,-0.508488,-2.4506,1.29614,-2.04836,-0.789104,1.44506,-1.2575,0.331968,-2.83914,-0.575398,-0.936311,0.907312,-0.238099,0.459306,0.363717,-1.7686,-0.169214,-1.67623,-0.368747,-1.51245,-0.974483,-0.82991,-0.0515991,-0.757975,-2.34391,-0.939959,0.659646,0.235518,-0.00467675,-1.74039,0.0173572,-0.43644,0.885247,1.09402,0.849425,9.6227,-0.748609,-0.0803701,-0.0957437,0.00433178,-0.144855,-1.24613,-0.180928,-0.415278,0.0573646,0.0180576,-0.595769,-0.509969,0.563344,-0.797643,-0.225583,-0.466723,-1.20962,0.223584,-1.05576,-0.574064,0.280548,-0.753236,-0.145232,-1.35824,-0.492318,-0.630374,0.0748483,-0.363294,-0.0965228,-0.133088,-0.948742,-0.336944,-0.913409,-0.413269,-0.85076,-0.644975,-0.589673,-0.291954,-0.562157,-1.16881,-0.631769,-0.0198887,-0.182126,-0.274005,-0.93795,-0.265577,-0.439163,0.0664079,0.146266,0.0527055,-0.540401,0.37165,0.218942,0.168253,0.57536,-0.635626,0.255664,-0.190404,0.326525,0.783798,-0.151463,0.210247,1.03975,-0.540673,0.0480536,-0.0955609,-0.928268,0.643509,-1.58679,-0.910047,-0.364678,-1.21113,-0.705123,-1.63775,-0.966874,-1.21788,-0.338755,-1.21128,-0.940037,-0.912411,-1.19615,-0.98217,-1.61063,-0.793538,-2.20395,-1.95836,-1.76448,-1.5521,-1.81783,-2.2339,-1.69686,-1.18251,-1.25941,-1.46548,-2.49839,-1.47696,-1.61397,-0.77154,-0.825779,-1.27611,0.631906,0.408142,0.445482,0.458036,0.360001,0.653764,0.43643,0.547458,0.419086,0.313502,0.537794,0.447631,0.261199,0.631969,0.487989,0.523872,0.716724,0.344454,0.830164,0.71301,0.590172,0.770498,0.669323,0.837228,0.724496,0.771691,0.583888,0.770526,0.719107,0.713493,0.76784,0.727539,0.8335,0.688591,0.900604,0.876355,0.85377,0.825217,0.860305,0.903253,0.845125,0.765399,0.778925,0.81237,0.924029,0.814113,0.833962,0.683854,0.695462,0.781786
644.518,0.947451,0.0393905,7,127,0,-618.099,-0.331928,0.205644,-0.0555752,-0.647934,-0.433765,0.0812359,-0.338952,0.348515,-1.30079,1.42066,-0.184227,1.07737,-0.0902927,-1.26325,0.925171,-1.20848,1.98525,0.445079,-1.16925,-1.54951,0.810627,-1.40668,-0.155576,-0.597376,-1.00341,0.0877541,-2.15725,-1.30962,1.87624,-1.21185,0.126048,-2.30573,-1.35262,-1.61332,0.945489,0.231646,1.46244,-0.0340993,-1.23828,-0.391366,-2.46255,-0.144017,-1.64527,-1.66031,-1.01993,0.256447,-0.860105,-0.0621578,-1.02229,1.68345,0.845263,1.45557,-0.500471,-0.0313056,-0.731953,1.31594,-0.578561,1.14968,10.1407,-0.792298,0.156168,-0.403158,0.0365288,-0.37042,-0.779212,-0.0165164,-0.760125,0.352936,-0.183836,-0.746453,-0.878979,-0.0564366,-0.829202,-0.393173,-0.547146,-0.688656,-0.308369,-1.09078,-0.795374,0.314944,-0.7613,-0.295023,-1.14253,-0.810361,-0.901217,-0.00943548,-0.25822,0.17073,-0.350836,-0.770512,-0.475349,-1.19719,-0.389144,-0.912353,-0.917596,-0.694413,-0.249577,-0.638711,-0.360615,-0.695235,0.247756,-0.0443654,0.168337,-0.513374,-0.349863,-0.594048,0.119671,-0.540589,0.0617278,-0.6125,0.638302,0.00720522,0.210675,0.444283,-0.10056,0.545015,-0.510395,0.608318,0.78585,-0.22462,-0.064275,0.455931,-0.588937,-0.0829756,-0.116015,-0.418158,0.18323,-1.49531,-0.958031,-0.28045,-1.07513,-0.784598,-1.28442,-1.19412,-1.32651,-0.317609,-1.05578,-0.572018,-1.11251,-0.921865,-1.07074,-1.75853,-0.557453,-2.35328,-2.40768,-1.9634,-1.62438,-1.9587,-1.49355,-1.82817,-1.00612,-1.19242,-1.17058,-2.21128,-1.6642,-1.86304,-0.780861,-1.60741,-1.34896,0.648511,0.345631,0.498199,0.447525,0.390721,0.525119,0.367022,0.624899,0.352443,0.313061,0.55592,0.516063,0.387952,0.643121,0.520732,0.528971,0.603042,0.45432,0.816874,0.722727,0.569656,0.74557,0.68667,0.783202,0.767477,0.790263,0.578742,0.741884,0.639229,0.752598,0.715422,0.744738,0.853026,0.635863,0.913194,0.917411,0.876901,0.835399,0.876392,0.816611,0.861544,0.732259,0.767173,0.76325,0.901258,0.840801,0.86565,0.685866,0.833051,0.79396
642.92,0.999976,0.0393905,7,127,0,-611.847,-0.832791,0.683091,0.161413,-0.20035,-0.448622,0.117563,-0.265948,0.29919,-1.23615,-0.105819,0.412403,0.862445,-0.262536,-2.71591,0.111125,-0.0395782,0.97476,0.162409,-0.779222,-0.845999,2.35629,-1.70687,-0.15437,-0.833267,-2.47575,1.17212,-1.23712,-1.22117,1.8574,-0.932674,0.829217,-2.78492,-0.0669142,-0.76536,1.97605,0.76488,1.32298,1.56878,-1.5876,0.288818,-1.55655,-0.812297,-0.897828,-0.130252,-0.769866,0.878485,-0.483085,-1.99079,-0.718093,1.20428,0.743485,-0.327507,-1.50192,1.05463,0.17537,1.33371,1.55146,2.30844,9.27326,-0.635793,-0.297608,-0.142561,-0.00791309,-0.344497,-1.07852,-0.232701,-0.27779,0.0256904,-0.217357,-0.499084,-0.519063,0.439031,-0.776628,-0.312134,-0.515254,-1.00667,0.0847378,-0.636084,-0.631312,0.289769,-0.544996,-0.0178546,-1.09917,-0.285968,-0.494937,0.325267,-0.0371035,0.129873,0.203415,-0.740942,-0.179537,-0.731654,-0.50898,-0.53457,-0.304918,-0.496285,-0.00311404,-0.410483,-0.861574,-0.480795,0.0943613,-0.0435048,-0.363935,-0.715308,0.0495862,-0.21348,0.133084,0.198233,0.424715,-0.401839,0.249037,0.262766,0.186651,0.54611,-0.328628,0.328972,-0.00505301,0.337818,0.766449,0.0550752,0.371543,1.01695,-0.480135,0.0231408,-0.0549021,-0.678908,0.607628,-1.29152,-1.0366,-0.529531,-1.10663,-0.727712,-1.44943,-0.886384,-1.2054,-0.196975,-1.09904,-0.908918,-0.787865,-1.06745,-0.998836,-1.58283,-0.953657,-2.04457,-1.79867,-1.79491,-1.41118,-1.7954,-2.01949,-1.63871,-1.18863,-1.21705,-1.70134,-2.49109,-1.29594,-1.51211,-0.750921,-0.857752,-1.05401,0.599129,0.43806,0.434684,0.453472,0.366767,0.581425,0.418491,0.501263,0.41634,0.317248,0.486235,0.408168,0.265623,0.61778,0.494215,0.513722,0.663495,0.3526,0.784405,0.738193,0.629374,0.7515,0.674303,0.809911,0.708143,0.769484,0.549085,0.750081,0.712779,0.687373,0.744111,0.73083,0.829605,0.72185,0.885397,0.857987,0.857528,0.803952,0.857588,0.882828,0.837359,0.766496,0.771545,0.84571,0.923515,0.785151,0.819373,0.679379,0.702191,0.741545
665.392,0.92805,0.0393905,7,127,0,-619.858,-0.654741,0.461221,-0.333213,-0.556481,-0.390293,0.135595,-0.129244,0.372122,-1.33859,-0.000873788,-0.681364,0.512864,0.127107,-1.54354,0.544599,-1.08976,0.612926,0.306551,-1.32471,-1.59719,0.70889,-1.73458,-0.488793,-1.0777,-1.5368,0.284021,-0.773962,-0.246934,1.824,-1.02529,0.779899,-1.99024,-0.30586,-0.997888,1.70026,0.585418,1.82643,0.965588,-0.989195,0.514786,-1.551,0.512626,-1.18077,-0.756855,-1.30064,0.2384,-0.834014,-1.15688,-0.791407,1.66194,1.5346,0.766508,-0.960625,0.771087,-0.111619,1.05036,0.508668,1.35414,9.48573,-0.627363,-0.129569,-0.382795,0.0616042,-0.0819445,-0.70363,0.0734135,-0.53477,0.0988394,-0.0151696,-0.622198,-0.723593,0.13455,-0.774719,-0.311135,-0.53028,-0.701123,-0.0235536,-0.417253,-0.221134,0.549507,-0.510778,0.160974,-0.869858,-0.243061,-0.50058,0.503462,0.088603,0.55041,0.230073,-0.497345,0.0623195,-0.706405,0.0615157,-0.568634,-0.410887,-0.61324,-0.04053,-0.439599,-0.559743,-0.423744,0.489202,0.441814,0.155991,-0.486714,0.157695,-0.17078,0.261619,0.0600427,0.374661,-0.420475,0.349355,-0.09345,0.200906,0.696219,-0.0478828,0.498776,-0.327459,0.373736,0.777441,-0.170054,0.0545703,0.640677,-0.513423,-0.0494167,-0.159747,-0.412624,0.401386,-1.35802,-0.944275,-0.5005,-1.36994,-0.793821,-1.51181,-1.10264,-1.52254,-0.288111,-1.20581,-0.757186,-0.969554,-1.08531,-0.987687,-1.85078,-0.729212,-2.19471,-1.9562,-2.02211,-1.54461,-1.95686,-1.8462,-1.7102,-0.906067,-0.858242,-1.2533,-2.34402,-1.29198,-1.57965,-0.753222,-1.10442,-1.22421,0.603597,0.413539,0.523346,0.449942,0.332651,0.511968,0.377828,0.581141,0.407638,0.314872,0.542411,0.486361,0.345093,0.625609,0.512352,0.539852,0.601717,0.400979,0.795438,0.719962,0.622577,0.79737,0.688651,0.819329,0.750755,0.820912,0.571534,0.769557,0.680742,0.725031,0.747498,0.728631,0.864218,0.674632,0.899773,0.876121,0.883099,0.824134,0.876193,0.86368,0.846862,0.712195,0.702293,0.777871,0.912458,0.784482,0.829155,0.67988,0.751087,0.772804
652.64,0.999569,0.0393905,6,127,0,-626.909,-0.645881,0.140889,-0.205031,-0.643267,-0.519756,0.104567,0.0319482,0.433067,-0.800938,0.600154,-0.403587,0.909958,-0.0593721,-1.90162,-0.323408,-0.0814282,0.736563,-0.0472003,-1.37015,-0.298461,1.42887,-1.11021,-0.673835,-0.542525,-1.28137,-0.499021,-0.93784,-0.53478,1.19039,-0.440029,0.226592,-1.6438,-1.14643,-0.733133,0.865303,0.69823,1.06855,0.807352,-0.7122,-0.0729675,-1.99546,-0.531758,-0.621125,-0.22286,-1.28792,0.0452177,-0.804674,-0.881904,-1.14475,1.21433,1.42423,0.931876,-1.47405,0.626336,-1.13476,1.14104,0.642649,1.47252,8.56072,-0.314912,0.291855,-0.142832,0.426021,0.00623607,-0.791582,-0.108109,-0.0033157,0.350929,0.0115073,-0.561416,-0.0973056,0.650745,-0.448847,-0.259867,-0.203001,-0.522971,-0.184161,-0.374199,-0.199647,0.547469,-0.158614,0.130078,-0.679927,-0.464531,-0.285548,0.406682,0.334328,0.494701,0.381586,-0.276482,0.000348375,-0.832218,-0.198339,-0.237041,-0.064565,-0.525809,0.0515305,-0.316529,-0.349975,-0.463803,0.557834,0.648736,0.435513,-0.606414,0.303194,-0.459479,0.526095,0.310258,0.66965,-0.438691,0.530348,-0.00479063,0.288243,0.643229,-0.317612,0.211068,-0.0505256,0.317718,0.819753,-0.282581,0.539687,0.925465,-0.500172,-0.234623,-0.0328478,-0.538068,0.0584466,-1.23828,-0.773913,-0.538094,-0.914016,-0.828689,-1.22208,-1.2965,-1.18174,-0.334721,-1.00071,-0.781881,-0.903226,-0.822751,-1.08521,-1.89144,-0.786603,-2.07865,-1.95064,-2.15417,-1.70363,-2.01323,-1.81532,-1.92915,-1.05242,-0.83472,-1.26942,-2.75596,-1.37951,-2.08784,-0.653545,-1.06863,-1.13574,0.607947,0.370436,0.501198,0.428434,0.344517,0.578742,0.447428,0.512629,0.421232,0.305816,0.570179,0.36826,0.283846,0.6225,0.558388,0.508211,0.631363,0.485393,0.775265,0.684367,0.631369,0.713821,0.696078,0.772429,0.785246,0.765261,0.582908,0.731198,0.686085,0.711612,0.69482,0.747479,0.868919,0.687101,0.888811,0.875516,0.896058,0.846008,0.88218,0.860003,0.873155,0.741239,0.697352,0.780644,0.940249,0.798913,0.889716,0.657809,0.744337,0.756896
647.574,0.898581,0.0393905,7,127,0,-616.301,-0.156436,0.621099,-0.0704298,-0.362722,-0.298174,0.148471,-0.987743,0.311857,-1.32213,0.629168,0.763448,0.478398,0.553436,-1.46461,1.97718,-0.86005,1.2312,2.61266,0.0114953,-0.418056,1.57422,-1.80858,0.778647,-0.434822,-2.43113,2.29523,-0.865076,-0.334101,2.20392,-0.328035,1.17264,-1.72417,0.211532,-0.675016,2.3732,0.508631,2.26389,0.844828,-0.409069,0.0553171,-1.32953,0.929114,-2.3187,-1.62457,-0.30305,0.869649,-0.317868,-0.715946,-0.351305,1.32279,0.226752,0.125667,-0.966624,0.328274,0.470914,1.55731,0.637054,1.10872,10.6467,-1.40006,-0.791533,-0.749656,-0.838551,-0.81515,-1.44449,-0.371145,-1.25596,-0.603783,-0.172967,-0.984158,-1.11812,-0.496812,-1.55176,-0.744916,-1.12335,-1.74591,-0.271958,-1.25752,-1.09194,-0.300435,-1.09004,-0.622048,-1.52544,-0.921775,-1.19825,-0.247644,-0.829123,-0.281733,-0.724277,-1.11531,-0.970492,-1.40237,-0.697992,-1.71085,-1.49438,-1.08225,-0.716537,-1.08687,-1.21102,-1.0973,-0.575222,-0.917029,-0.948553,-1.28919,-0.885369,-0.840885,-0.502085,-0.789073,-0.641982,-0.539735,0.276619,0.0839023,-0.0747419,0.481613,-0.241251,0.566328,-0.44019,0.308497,1.04507,0.018654,0.178646,0.592123,-0.649873,0.112416,-0.182882,-0.823238,0.710071,-1.40346,-1.07161,-0.48495,-1.17363,-0.733822,-1.39821,-0.96081,-1.4511,-0.234721,-1.24524,-0.752798,-1.0231,-0.901964,-1.15501,-1.74873,-0.774183,-2.54695,-2.17901,-1.70753,-1.41455,-1.83984,-1.74277,-1.62906,-1.19011,-1.45918,-1.52927,-2.30194,-1.54182,-1.46616,-0.781454,-1.18275,-1.4573,0.631751,0.431283,0.479037,0.518677,0.381871,0.560022,0.362085,0.608304,0.423482,0.260172,0.495337,0.455457,0.356148,0.656982,0.471926,0.545593,0.694923,0.329583,0.802733,0.744903,0.618916,0.763801,0.675643,0.801899,0.723284,0.810167,0.558412,0.776475,0.679788,0.735576,0.711353,0.760424,0.851793,0.684425,0.927368,0.898349,0.846516,0.804483,0.86293,0.851039,0.83604,0.76676,0.811407,0.8219,0.909038,0.823729,0.812473,0.685993,0.765442,0.811119
650.771,0.999468,0.0393905,7,127,0,-612.499,-0.616388,0.574234,-0.391019,-1.11346,-0.101738,0.0614647,0.0940084,0.42872,-1.66514,1.08988,-0.586602,0.0505768,0.520118,-1.05131,0.424808,-0.728212,-0.0755297,1.20599,-1.22525,-0.881351,0.476149,-1.61187,-0.68897,-0.786457,-2.10498,0.480842,-1.27123,-0.983124,0.826701,-0.61515,0.248792,-1.76557,-0.0430107,-1.16655,1.41725,-0.843327,0.735078,0.254587,-0.121049,-0.667876,-1.15228,0.398744,-1.10594,-0.409704,-0.739059,0.556347,0.000589555,0.0758057,-1.1418,0.556294,1.0821,0.671625,-0.707513,0.165281,-0.126002,1.94535,0.881769,0.857081,8.56916,-0.619873,0.561263,-0.15748,0.115692,0.316993,-0.356709,0.276132,-0.218191,0.0616273,0.611039,-0.431282,-0.283845,0.298143,-0.597033,-0.201367,-0.243162,-0.808437,0.300155,-0.450992,-0.327477,0.448432,-0.169719,0.200671,-0.662925,0.0755688,-0.406117,0.701612,-0.267543,0.409151,0.203155,0.0421121,-0.192324,-0.399997,0.264958,-0.380132,-0.0816401,-0.222841,0.332526,0.0942611,0.126508,-0.395505,0.332503,0.557927,0.381948,-0.209317,0.164868,0.0399889,0.928021,0.472041,0.461456,-0.505415,0.746633,-0.0737658,0.186413,0.580366,-0.125247,0.395302,-0.129742,0.193813,0.825939,-0.279013,-0.0204723,0.490604,-0.468393,-0.0987353,-0.112166,-0.672706,0.445333,-1.41998,-1.23974,-0.522913,-1.11743,-0.745855,-1.5279,-0.846138,-1.42239,-0.202366,-1.32872,-0.681577,-0.807191,-0.782674,-1.16367,-1.44818,-0.691038,-2.21812,-1.84633,-1.97809,-1.44754,-1.71536,-1.59683,-2.11884,-1.4192,-1.16896,-1.34729,-2.10758,-1.60102,-1.71526,-0.698395,-1.19338,-1.36944,0.623731,0.321555,0.518433,0.453531,0.358848,0.531271,0.402442,0.53239,0.451698,0.304504,0.569304,0.505118,0.379751,0.615003,0.524664,0.528012,0.662109,0.390471,0.805335,0.775518,0.627829,0.753512,0.678275,0.821699,0.699756,0.805713,0.55042,0.790628,0.664091,0.691511,0.686256,0.761999,0.809718,0.666198,0.901865,0.863696,0.878477,0.80962,0.84753,0.831575,0.892721,0.805213,0.762956,0.793686,0.891637,0.83216,0.847517,0.667832,0.767344,0.797289
659.686,0.797985,0.0393905,6,63,0,-620.141,-0.62833,0.466575,-0.410372,-1.1184,-0.205226,0.0639115,0.142711,0.458677,-1.88355,1.14649,-0.568089,0.125295,0.378142,-0.859438,0.538491,-0.639893,-0.228359,0.811808,-0.524082,-0.737685,1.09506,-1.89706,-0.819555,-0.890617,-1.81574,0.690115,-0.599076,-0.036955,1.07275,-0.0989716,0.312244,-1.79992,-0.211194,-1.45962,1.60963,-0.245888,0.91919,0.367948,-1.08764,-0.502415,-1.75164,0.248796,-0.552172,-0.931393,-0.86452,0.574003,-0.662582,0.231446,-0.835065,0.964161,0.940454,0.535338,-1.16887,0.217751,0.334421,1.79867,1.03701,1.59251,9.0829,-0.721231,0.668579,-0.117858,0.200181,0.316156,-0.251493,0.389705,-0.150793,0.0379686,0.515069,-0.0976728,-0.195648,0.644988,-0.727428,-0.2332,-0.265794,-0.690127,0.459251,-0.132071,0.125761,0.634757,0.0973154,0.28593,-0.68287,0.0458417,-0.526781,0.881011,0.0299284,0.564322,0.31148,-0.356165,-0.0877346,-0.660723,0.256828,-0.110557,-0.284497,-0.253824,0.405993,-0.1612,0.24887,-0.240314,0.58495,0.574076,0.388259,-0.393424,0.242588,0.296102,0.967721,0.618364,0.873157,-0.687217,0.845636,-0.0257111,0.206044,0.650561,0.018542,0.553373,-0.109169,0.107743,0.871846,0.0726898,0.138757,0.836349,-0.664806,-0.162968,-0.138345,-0.6132,0.615309,-1.15335,-0.781084,-0.451351,-0.881051,-0.750112,-1.55441,-0.940135,-1.58336,-0.0692055,-1.17731,-0.642456,-0.853301,-1.20671,-1.17384,-1.78168,-0.678167,-2.07543,-2.22168,-2.11187,-1.50212,-2.06886,-1.54481,-2.03399,-1.26595,-1.22675,-1.4774,-2.47988,-1.63692,-1.56195,-0.690524,-1.11856,-1.07741,0.665348,0.300349,0.506427,0.44867,0.342863,0.495365,0.365082,0.527265,0.47309,0.29487,0.481836,0.465366,0.302304,0.660339,0.540652,0.534531,0.648671,0.350849,0.760122,0.685914,0.61096,0.70704,0.679203,0.82555,0.719127,0.82968,0.517294,0.764463,0.655308,0.701259,0.769716,0.763839,0.855904,0.66333,0.888492,0.902179,0.892052,0.81789,0.887839,0.824163,0.88432,0.780048,0.77325,0.81418,0.922719,0.837115,0.826632,0.666084,0.753721,0.746004
661.564,0.859478,0.0393905,7,255,0,-627.645,-0.392076,0.393617,-0.442681,-1.17651,-0.20905,0.0382849,-0.0123548,0.433836,-1.3975,0.516382,-0.67346,-0.239308,0.708616,-0.755455,0.159554,-1.08137,0.108736,0.0599602,-0.238027,-0.913566,1.48748,-1.51929,-0.871702,-1.15074,-1.72465,0.529764,-1.28163,-0.313367,0.916922,-0.553358,0.280493,-1.41009,-0.790226,-0.900504,1.50287,0.416097,0.476778,0.0885237,-0.0807013,-0.332012,-2.24248,0.0695052,-0.965176,-0.807261,-0.95805,0.468949,-0.594988,-0.0945987,-0.578744,1.30604,1.052,0.0495878,-1.18103,0.653083,0.224171,2.07502,1.03435,1.55499,8.87598,-0.618642,0.21167,-0.304526,-0.116175,0.295068,-0.340098,0.0568653,-0.481492,0.0348188,0.0136581,-0.115619,-0.408693,0.632966,-0.671478,-0.39053,-0.511586,-0.760569,0.217476,-0.568372,-0.148305,0.385439,-0.252421,0.109333,-0.624101,-0.355183,-0.403026,0.639645,0.168163,0.194488,0.0260499,-0.047366,-0.156394,-0.985222,0.017799,-0.431083,-0.362573,-0.427991,0.191092,-0.270482,-0.0533951,-0.263435,0.554253,0.444041,0.00915813,-0.52473,0.270976,0.0848987,0.887861,0.436383,0.662253,-0.471319,0.504702,-0.0443516,0.0292899,0.748379,0.0476443,0.389894,-0.2996,0.218569,0.543394,0.197411,0.0446187,0.940569,-0.495013,-0.179496,-0.242268,-0.569534,0.515935,-1.4122,-0.875565,-0.551242,-1.05254,-0.77635,-1.34222,-1.18987,-1.256,-0.158612,-0.865086,-0.811477,-0.990771,-0.770911,-1.09307,-1.90376,-0.711319,-2.22187,-2.17879,-2.13678,-1.5687,-2.00299,-1.69662,-1.90666,-1.14725,-1.20647,-1.7342,-2.43937,-1.45967,-1.62389,-0.644222,-1.17584,-1.11396,0.615696,0.376436,0.511086,0.492678,0.321175,0.488091,0.403743,0.574345,0.445574,0.367398,0.450807,0.488847,0.280785,0.621287,0.544754,0.560273,0.638656,0.373803,0.804113,0.705902,0.634424,0.741262,0.684893,0.792855,0.766717,0.778336,0.53957,0.703722,0.692424,0.72924,0.683718,0.74896,0.870317,0.670693,0.902196,0.898328,0.894427,0.827598,0.88111,0.845092,0.870643,0.759009,0.769673,0.849949,0.919781,0.811482,0.835331,0.655707,0.764199,0.752867
663.577,0.994533,0.0393905,7,191,0,-633.079,-0.502952,0.992715,0.412341,-0.0144063,-0.284743,0.0267941,-0.893016,0.432834,-0.886757,1.32845,0.502608,1.10061,1.5445,-0.519395,1.01118,-0.671754,1.45383,0.984708,-0.135881,-0.270311,1.99904,-0.641007,-0.150666,0.497872,-1.32276,1.16979,-0.385197,-0.184426,1.77403,-0.432131,1.31421,-1.47071,-0.306647,-0.444811,1.83163,0.970954,1.30409,0.555593,-0.0499106,0.290573,-1.81924,0.457936,-1.71639,-1.45501,-0.868325,0.406913,-0.365151,-0.247299,-0.444952,0.697924,0.610997,0.353712,-1.3155,0.589767,0.108685,1.76593,0.528594,1.50647,10.7377,-1.27683,-0.318016,-0.67547,-0.416633,-0.224505,-1.11783,-0.455343,-1.18377,-0.263748,-0.466801,-0.95183,-1.01002,-0.0277644,-1.17047,-0.958229,-0.67752,-1.46555,-0.386693,-1.05974,-0.972842,-0.125156,-1.08006,-0.32418,-1.52959,-1.02574,-1.08555,-0.100224,-0.472754,-0.328561,-0.652536,-0.914619,-0.767246,-1.68044,-0.694806,-1.63593,-1.52279,-1.26886,-0.71689,-1.05107,-1.00006,-1.08561,-0.590931,-0.628556,-0.739917,-1.46241,-0.637745,-0.845973,-0.12866,-0.664223,-0.240964,-0.639211,0.518074,0.166571,0.243812,0.829899,-0.152734,0.485932,-0.473712,0.423492,0.742405,-0.063147,0.0443883,0.828172,-0.493149,-0.208474,0.151622,-0.768387,0.482143,-1.18806,-0.942387,-0.405301,-1.14884,-0.534861,-1.51203,-1.16696,-1.20096,-0.191825,-0.85908,-0.652371,-1.04184,-0.929809,-1.04739,-1.88517,-0.641528,-2.45595,-2.42815,-2.00254,-1.52004,-1.7917,-1.64443,-1.72998,-1.31469,-1.28286,-1.54604,-2.45113,-1.4012,-1.57966,-0.647009,-1.29173,-1.04114,0.654575,0.373303,0.458453,0.439347,0.303666,0.538109,0.380852,0.616262,0.395681,0.322478,0.515782,0.488905,0.304032,0.620848,0.55193,0.462167,0.683172,0.381746,0.766394,0.719582,0.599961,0.759298,0.630616,0.819362,0.762595,0.768696,0.54781,0.702468,0.657545,0.739205,0.717037,0.740274,0.868204,0.655099,0.920995,0.918949,0.881064,0.820544,0.857135,0.838137,0.84941,0.788298,0.782935,0.824342,0.920644,0.802374,0.829156,0.656336,0.78444,0.73907
